activity_id,customer_id,activity_timestamp,activity_type,device_id,ip_address
A00097111,C00757,2026-02-10 14:01:28,Search,D009579,IP002673
A00097112,C04749,2025-11-17 13:46:20,Wishlist,D003895,IP001800
A00097113,C07360,2025-09-26 08:29:24,Login,D003281,IP006474
A00097114,C03096,2025-08-19 12:28:53,Login,D004218,IP003417
A00097115,C04345,2025-04-01 13:53:51,Add to Cart,D003367,IP005173
A00097116,C06211,2025-04-15 05:53:33,Add to Cart,D003236,IP001924
A00097117,C07531,2026-01-19 23:12:02,Login,D009481,IP004926
A00097118,C00299,2025-05-24 20:34:40,Wishlist,D003605,IP006439
A00097119,C03315,2025-04-17 03:01:19,Login,D006878,IP004333
A00097120,C03026,2026-08-11 09:03:37,Search,D004497,IP001181
A00097121,C02521,2025-12-02 17:10:59,Checkout,D001318,IP005584
A00097122,C01260,2025-05-03 19:18:12,Search,D001155,IP006015
A00097123,C03476,2025-06-07 22:26:32,Checkout,D009327,IP002850
A00097124,C07841,2025-03-08 12:52:17,Add to Cart,D003310,IP005822
A00097125,C04997,2026-08-24 01:38:46,Add to Cart,D004397,IP003520
A00097126,C02731,2026-04-06 17:47:55,Product View,D002925,IP006151
A00097127,C07318,2025-04-03 04:45:36,Add to Cart,D000125,IP000720
A00097128,C07568,2025-02-19 02:58:01,Login,D002456,IP006514
A00097129,C00711,2025-05-07 19:23:08,Wishlist,D001207,IP002564
A00097130,C06492,2025-01-19 08:16:22,Checkout,D004316,IP004438
A00097131,C05725,2025-02-10 04:59:04,Add to Cart,D006701,IP002112
A00097132,C06159,2025-04-06 02:51:31,Login,D004355,IP006486
A00097133,C03515,2025-08-22 19:42:59,Product View,D001799,IP003316
A00097134,C06596,2025-01-03 01:48:07,Product View,D004654,IP004068
A00097135,C05797,2025-09-18 00:00:59,Product View,D008102,IP006860
A00097136,C01837,2026-04-15 20:16:40,Search,D004664,IP004164
A00097137,C07387,2026-08-10 07:58:32,Checkout,D008452,IP001987
A00097138,C02134,2026-04-24 18:27:43,Login,D009001,IP005028
A00097139,C06825,2025-04-29 06:18:22,Product View,D004392,IP001649
A00097140,C04533,2026-01-18 00:17:27,Search,D009501,IP002518
A00097141,C07761,2025-01-18 15:18:23,Checkout,D005311,IP006639
A00097142,C02815,2025-08-06 19:43:16,Add to Cart,D006445,IP006681
A00097143,C07322,2026-03-18 10:30:37,Search,D005152,IP003845
A00097144,C01996,2026-05-28 02:24:06,Product View,D000946,IP005876
A00097145,C03260,2025-09-05 12:15:15,Search,D007382,IP001901
A00097146,C04589,2025-08-30 12:20:59,Search,D006246,IP001009
A00097147,C05383,2025-08-31 02:33:35,Add to Cart,D004820,IP004376
A00097148,C05292,2025-07-31 14:47:24,Product View,D001706,IP001775
A00097149,C07740,2026-04-19 14:20:13,Login,D009038,IP003590
A00097150,C03071,2025-02-11 01:39:24,Search,D003263,IP004082
A00097151,C01955,2025-09-05 01:01:02,Product View,D006003,IP004989
A00097152,C02280,2026-08-06 15:55:38,Login,D000771,IP002128
A00097153,C04363,2026-01-28 15:32:26,Product View,D008564,IP005966
A00097154,C02004,2025-09-24 17:10:29,Product View,D001173,IP000401
A00097155,C00326,2025-01-13 17:49:14,Add to Cart,D004774,IP004346
A00097156,C07580,2025-10-10 04:34:07,Product View,D004069,IP001234
A00097157,C02920,2025-04-24 03:11:13,Search,D008364,IP001546
A00097158,C07127,2026-07-08 00:21:47,Product View,D006666,IP005614
A00097159,C01256,2025-07-02 19:01:46,Search,D004242,IP006052
A00097160,C06250,2025-08-17 23:28:35,Product View,D006290,IP002524
A00097161,C06974,2025-10-05 14:50:47,Checkout,D008809,IP003986
A00097162,C01153,2026-03-26 15:27:40,Search,D009080,IP002825
A00097163,C05821,2025-09-13 16:40:18,Product View,D000289,IP004096
A00097164,C02919,2026-06-13 10:16:00,Product View,D001899,IP001049
A00097165,C04706,2025-04-07 04:28:13,Checkout,D004964,IP000424
A00097166,C00449,2026-01-15 11:53:23,Product View,D002731,IP002046
A00097167,C01547,2025-08-26 15:33:45,Search,D003435,IP003367
A00097168,C04640,2025-10-16 21:01:00,Product View,D007412,IP000937
A00097169,C05720,2025-11-30 01:21:18,Login,D005671,IP002255
A00097170,C07457,2025-04-08 02:05:16,Product View,D005844,IP002069
A00097171,C06637,2025-02-23 14:53:41,Product View,D009176,IP003008
A00097172,C06536,2026-02-16 20:02:36,Search,D005429,IP006364
A00097173,C01468,2025-03-14 03:52:10,Product View,D005233,IP002509
A00097174,C07819,2026-01-15 01:07:18,Wishlist,D003263,IP004444
A00097175,C02086,2026-07-27 17:11:27,Search,D007521,IP003611
A00097176,C00358,2025-09-03 22:50:45,Add to Cart,D009653,IP004557
A00097177,C03213,2025-06-14 07:22:03,Login,D003035,IP006985
A00097178,C07751,2025-12-01 14:29:42,Add to Cart,D005566,IP001666
A00097179,C05247,2026-04-05 15:28:56,Product View,D000226,IP005227
A00097180,C05511,2025-05-01 06:35:43,Product View,D002526,IP002547
A00097181,C07719,2025-02-24 21:04:14,Login,D005251,IP000775
A00097182,C05640,2025-07-01 18:48:44,Product View,D003637,IP003494
A00097183,C00937,2025-12-12 20:35:53,Wishlist,D004358,IP005237
A00097184,C04675,2026-03-10 11:18:40,Product View,D005753,IP005244
A00097185,C07955,2025-05-19 09:15:57,Product View,D002507,IP006127
A00097186,C05726,2026-01-21 19:18:20,Product View,D009447,IP002214
A00097187,C00926,2026-03-02 20:48:02,Product View,D006481,IP000055
A00097188,C06505,2025-03-21 14:50:40,Search,D006700,IP000320
A00097189,C06510,2026-02-26 00:14:45,Checkout,D008475,IP004678
A00097190,C05453,2026-03-28 04:26:46,Product View,D008626,IP006786
A00097191,C04463,2025-12-28 15:53:43,Login,D000696,IP003888
A00097192,C03431,2025-05-02 12:39:19,Product View,D000575,IP005568
A00097193,C03251,2025-02-19 07:47:29,Product View,D006429,IP005137
A00097194,C07957,2026-08-13 23:10:43,Search,D004560,IP006431
A00097195,C00132,2025-05-21 18:00:41,Login,D005176,IP005923
A00097196,C00090,2025-11-30 10:04:26,Login,D000466,IP003579
A00097197,C07572,2025-01-14 06:31:34,Login,D004991,IP006143
A00097198,C06992,2025-12-11 07:14:42,Login,D005786,IP002755
A00097199,C05907,2025-08-22 11:33:04,Login,D003933,IP005498
A00097200,C07956,2026-03-04 15:02:40,Product View,D000283,IP002277
A00097201,C00150,2025-05-19 08:42:12,Login,D001015,IP003629
A00097202,C01155,2025-03-06 17:12:00,Product View,D006142,IP003931
A00097203,C00130,2026-01-04 23:05:39,Login,D008423,IP006083
A00097204,C02980,2025-03-25 13:26:13,Product View,D006564,IP001724
A00097205,C00542,2026-05-13 20:49:40,Product View,D004594,IP004852
A00097206,C02211,2025-10-03 11:45:53,Search,D002812,IP000632
A00097207,C01451,2026-08-20 06:40:24,Checkout,D006041,IP002717
A00097208,C06114,2025-09-14 04:41:19,Checkout,D000472,IP004023
A00097209,C05806,2026-05-09 04:30:59,Product View,D004630,IP006400
A00097210,C03648,2025-04-22 18:44:51,Wishlist,D003580,IP002068
A00097211,C01541,2026-01-08 20:17:19,Login,D004497,IP005005
A00097212,C05053,2025-03-10 16:58:36,Wishlist,D000663,IP006200
A00097213,C07451,2025-08-28 18:03:31,Search,D000791,IP001268
A00097214,C03214,2025-07-13 17:44:43,Product View,D007265,IP006768
A00097215,C04813,2025-11-09 11:07:27,Wishlist,D002409,IP000037
A00097216,C07622,2026-05-21 21:34:43,Login,D001710,IP006435
A00097217,C04843,2025-06-10 13:10:42,Product View,D009616,IP004777
A00097218,C01312,2026-05-27 17:53:53,Add to Cart,D007470,IP000508
A00097219,C06348,2025-07-21 03:33:54,Login,D008372,IP005034
A00097220,C03910,2026-08-29 13:09:52,Search,D005409,IP005275
A00097221,C05677,2025-04-09 06:42:33,Login,D009621,IP002108
A00097222,C05153,2025-11-30 10:48:10,Search,D003178,IP001585
A00097223,C04613,2025-07-28 15:17:56,Checkout,D003050,IP000915
A00097224,C01951,2025-07-31 20:03:35,Checkout,D009433,IP000909
A00097225,C07511,2025-10-15 22:41:46,Product View,D003206,IP005854
A00097226,C07244,2025-10-02 07:25:12,Product View,D006283,IP006321
A00097227,C03830,2025-05-13 04:53:00,Add to Cart,D000295,IP006669
A00097228,C06687,2026-04-30 11:42:33,Login,D003590,IP001474
A00097229,C07275,2025-05-14 01:21:58,Product View,D003150,IP000392
A00097230,C00990,2026-05-29 14:34:28,Search,D007518,IP004589
A00097231,C04772,2026-05-11 12:07:43,Wishlist,D003573,IP003024
A00097232,C04619,2025-01-18 21:18:45,Login,D002498,IP004681
A00097233,C01306,2026-02-25 01:49:15,Add to Cart,D003509,IP003958
A00097234,C05421,2026-01-31 09:41:13,Login,D007653,IP001528
A00097235,C04108,2025-04-08 04:26:32,Add to Cart,D003688,IP006126
A00097236,C00468,2025-12-30 15:40:10,Checkout,D005340,IP003187
A00097237,C06223,2025-02-01 20:33:27,Product View,D000875,IP002516
A00097238,C02732,2026-03-13 09:38:25,Add to Cart,D008875,IP002718
A00097239,C03462,2026-05-20 12:44:49,Add to Cart,D002659,IP003737
A00097240,C02399,2025-02-08 17:06:16,Product View,D000493,IP004752
A00097241,C01478,2025-08-12 20:20:10,Login,D006418,IP005596
A00097242,C01053,2025-03-08 11:24:04,Checkout,D000378,IP000328
A00097243,C07185,2026-03-24 06:52:02,Add to Cart,D000807,IP005897
A00097244,C01314,2026-05-10 07:42:28,Search,D008125,IP002891
A00097245,C05456,2025-01-22 20:37:08,Checkout,D006020,IP001529
A00097246,C00026,2026-02-20 21:51:21,Product View,D002956,IP001612
A00097247,C03093,2025-02-08 16:58:36,Search,D002659,IP003510
A00097248,C01992,2026-07-27 08:28:07,Checkout,D002651,IP000756
A00097249,C03354,2026-07-23 12:52:27,Product View,D000759,IP002402
A00097250,C06065,2025-01-24 08:23:12,Checkout,D001239,IP001904
A00097251,C06655,2025-04-03 19:54:55,Checkout,D006796,IP002328
A00097252,C02880,2025-10-28 05:53:04,Search,D008584,IP005894
A00097253,C05363,2026-05-01 11:39:42,Checkout,D002168,IP005854
A00097254,C07255,2026-02-16 16:18:00,Search,D000404,IP003570
A00097255,C06038,2026-06-02 05:24:38,Wishlist,D006822,IP002343
A00097256,C01863,2026-08-05 15:01:33,Checkout,D009755,IP002636
A00097257,C06316,2026-02-16 23:01:03,Add to Cart,D009393,IP003936
A00097258,C01351,2026-02-24 01:24:09,Product View,D006017,IP001939
A00097259,C01707,2025-11-04 21:04:56,Product View,D002779,IP004303
A00097260,C01365,2025-03-13 18:06:58,Search,D003601,IP001149
A00097261,C05915,2025-06-09 09:49:54,Add to Cart,D004150,IP005401
A00097262,C02564,2026-03-26 04:01:18,Wishlist,D005650,IP003787
A00097263,C02444,2025-02-20 23:19:11,Search,D000627,IP003821
A00097264,C01851,2025-06-29 21:50:33,Login,D002037,IP002318
A00097265,C02453,2025-12-12 09:45:21,Checkout,D002665,IP006575
A00097266,C05715,2026-08-07 22:47:52,Login,D009283,IP003883
A00097267,C06700,2025-09-17 01:08:27,Search,D000684,IP001980
A00097268,C05144,2026-03-12 17:31:05,Login,D006305,IP001463
A00097269,C03168,2026-08-30 00:31:37,Product View,D007847,IP002531
A00097270,C07737,2025-03-06 09:51:06,Add to Cart,D004845,IP001815
A00097271,C04747,2025-02-08 03:35:56,Search,D002721,IP003140
A00097272,C07788,2025-05-11 20:15:55,Search,D005578,IP002658
A00097273,C01587,2025-07-17 12:24:31,Search,D009588,IP000177
A00097274,C03163,2025-03-19 04:00:34,Login,D005342,IP004024
A00097275,C03634,2026-08-11 23:10:39,Login,D009780,IP000463
A00097276,C07298,2026-05-01 22:46:13,Product View,D004094,IP001497
A00097277,C04018,2026-04-10 06:49:44,Product View,D005151,IP002119
A00097278,C03414,2025-04-22 18:18:33,Checkout,D000908,IP004231
A00097279,C04463,2026-07-30 14:14:48,Wishlist,D000696,IP003888
A00097280,C00336,2026-06-08 13:29:22,Login,D004742,IP000260
A00097281,C02642,2025-07-18 05:47:05,Checkout,D003170,IP005031
A00097282,C05764,2025-11-03 02:39:58,Search,D007836,IP000710
A00097283,C06536,2025-01-01 15:59:43,Product View,D005429,IP006364
A00097284,C02101,2025-12-23 17:03:14,Login,D006368,IP005957
A00097285,C05208,2026-08-14 05:54:30,Search,D003662,IP003959
A00097286,C05947,2025-09-01 15:27:13,Checkout,D002712,IP003983
A00097287,C00350,2025-09-09 18:47:12,Wishlist,D006487,IP001248
A00097288,C02587,2026-07-27 22:59:20,Add to Cart,D007327,IP003853
A00097289,C05913,2026-07-06 10:10:43,Checkout,D000150,IP005026
A00097290,C03100,2025-11-21 04:10:19,Product View,D005272,IP006134
A00097291,C05978,2025-02-02 12:00:16,Add to Cart,D008970,IP001579
A00097292,C03447,2025-07-07 05:29:54,Login,D002167,IP001958
A00097293,C03728,2026-01-20 16:32:11,Login,D001544,IP004020
A00097294,C03489,2026-06-15 08:12:39,Login,D008509,IP001199
A00097295,C07406,2026-03-22 06:55:08,Search,D002333,IP006770
A00097296,C00956,2026-07-07 09:59:18,Search,D009690,IP003705
A00097297,C00472,2026-06-04 04:41:19,Product View,D004467,IP003127
A00097298,C07784,2025-06-14 08:11:08,Product View,D007703,IP006632
A00097299,C07378,2025-08-07 19:00:59,Product View,D006488,IP002912
A00097300,C02603,2025-03-01 09:08:24,Wishlist,D006208,IP002615
A00097301,C02253,2026-01-14 01:14:30,Search,D005249,IP001682
A00097302,C03463,2026-08-26 20:17:18,Search,D008807,IP002827
A00097303,C05439,2026-07-12 00:18:51,Product View,D000274,IP001185
A00097304,C01213,2025-06-17 20:07:50,Add to Cart,D007798,IP004202
A00097305,C07936,2026-01-19 14:29:37,Login,D004566,IP004620
A00097306,C01897,2025-10-13 08:07:57,Search,D004597,IP006452
A00097307,C05672,2025-02-16 23:44:59,Login,D004366,IP005997
A00097308,C04522,2025-02-20 16:30:21,Checkout,D002669,IP004072
A00097309,C01512,2026-05-18 12:56:58,Login,D008415,IP005520
A00097310,C06476,2026-07-23 12:55:49,Add to Cart,D002909,IP002644
A00097311,C06223,2025-03-04 03:30:58,Product View,D000875,IP002516
A00097312,C07778,2025-06-30 04:24:29,Product View,D007991,IP004290
A00097313,C02839,2025-03-06 01:39:01,Search,D001684,IP003860
A00097314,C03428,2026-04-28 04:36:43,Login,D008557,IP004574
A00097315,C05672,2025-03-25 12:27:00,Checkout,D004366,IP005997
A00097316,C02810,2026-06-27 09:05:12,Login,D003462,IP004847
A00097317,C06525,2025-04-28 07:31:02,Checkout,D003000,IP000405
A00097318,C07968,2025-11-01 00:00:42,Add to Cart,D006490,IP001709
A00097319,C03915,2026-05-06 18:00:57,Add to Cart,D004842,IP005981
A00097320,C03782,2026-08-20 03:05:53,Product View,D005321,IP005323
A00097321,C06649,2026-02-20 04:35:42,Login,D009154,IP002059
A00097322,C01044,2025-03-18 14:59:07,Login,D004847,IP001793
A00097323,C04007,2025-11-26 22:34:27,Wishlist,D002278,IP000048
A00097324,C05634,2026-08-17 09:04:02,Wishlist,D007853,IP003271
A00097325,C04648,2025-12-21 15:56:53,Checkout,D006519,IP003076
A00097326,C01435,2025-08-29 15:26:22,Login,D008445,IP003824
A00097327,C06923,2026-04-29 01:35:10,Wishlist,D003388,IP003053
A00097328,C00614,2025-08-04 00:43:00,Wishlist,D007594,IP000020
A00097329,C01494,2025-09-19 07:03:41,Add to Cart,D000248,IP000109
A00097330,C03584,2025-11-03 06:19:32,Wishlist,D002513,IP005230
A00097331,C02249,2025-03-05 07:18:57,Add to Cart,D002062,IP003440
A00097332,C03009,2026-04-19 16:55:35,Product View,D008980,IP006143
A00097333,C04037,2025-10-21 17:59:44,Login,D006143,IP001376
A00097334,C05869,2025-04-27 10:30:16,Product View,D003006,IP001634
A00097335,C01878,2025-10-06 12:56:10,Checkout,D000800,IP002801
A00097336,C03995,2026-02-11 00:53:04,Login,D004892,IP006886
A00097337,C01708,2025-12-05 18:24:41,Search,D002880,IP005345
A00097338,C06236,2026-03-03 20:53:33,Search,D005202,IP002678
A00097339,C03398,2026-04-30 13:01:36,Login,D007800,IP005332
A00097340,C03169,2025-04-24 22:36:04,Product View,D008986,IP004148
A00097341,C00997,2025-01-08 05:57:56,Add to Cart,D006423,IP002648
A00097342,C02879,2025-06-06 18:05:28,Checkout,D008867,IP005827
A00097343,C06756,2025-10-16 10:25:08,Product View,D009358,IP001037
A00097344,C02710,2025-09-27 18:06:08,Search,D005147,IP005030
A00097345,C00407,2026-08-16 21:36:12,Product View,D003015,IP003124
A00097346,C06165,2026-07-11 16:00:30,Product View,D001585,IP006921
A00097347,C01273,2025-04-03 02:36:07,Product View,D001245,IP001937
A00097348,C02110,2025-01-09 06:52:03,Login,D003497,IP006855
A00097349,C04619,2025-12-29 22:08:34,Product View,D002498,IP004681
A00097350,C07443,2025-09-02 14:56:33,Add to Cart,D009196,IP003369
A00097351,C03497,2025-09-05 06:03:31,Login,D006927,IP003790
A00097352,C05677,2025-11-09 11:34:11,Product View,D009621,IP002108
A00097353,C02462,2026-07-04 00:48:02,Product View,D002646,IP003581
A00097354,C02397,2025-10-30 08:23:40,Product View,D002419,IP003552
A00097355,C07408,2025-07-05 20:47:32,Search,D007998,IP002596
A00097356,C05664,2026-04-25 18:26:51,Wishlist,D004572,IP004495
A00097357,C03523,2025-08-04 03:38:24,Product View,D002255,IP005342
A00097358,C06202,2026-05-15 17:21:16,Product View,D008997,IP005426
A00097359,C06347,2025-03-10 15:14:40,Search,D005769,IP001857
A00097360,C05375,2026-03-03 10:53:59,Product View,D001949,IP003492
A00097361,C06984,2026-06-04 15:04:41,Login,D005191,IP001516
A00097362,C01706,2026-01-17 03:40:26,Add to Cart,D007467,IP000396
A00097363,C01416,2026-02-14 11:40:58,Product View,D004472,IP001704
A00097364,C04104,2026-03-07 17:06:37,Add to Cart,D008800,IP006369
A00097365,C05100,2025-04-24 23:12:46,Product View,D000273,IP004768
A00097366,C06342,2025-08-19 12:47:27,Wishlist,D002545,IP006507
A00097367,C03118,2025-05-10 01:51:39,Product View,D005127,IP004786
A00097368,C01099,2025-01-27 09:54:34,Product View,D008736,IP000863
A00097369,C06045,2026-07-07 21:33:54,Product View,D002855,IP001377
A00097370,C06354,2025-08-28 15:12:34,Search,D001909,IP005144
A00097371,C01812,2025-07-27 23:58:46,Search,D003680,IP004839
A00097372,C02480,2025-10-29 04:37:28,Add to Cart,D007722,IP003357
A00097373,C04815,2026-03-01 08:38:34,Checkout,D006022,IP004242
A00097374,C05893,2025-07-04 12:26:19,Login,D003639,IP004594
A00097375,C06361,2025-11-21 07:11:44,Product View,D005572,IP006339
A00097376,C02737,2025-07-29 01:32:12,Search,D006830,IP005732
A00097377,C00780,2025-06-03 07:13:52,Checkout,D004602,IP003281
A00097378,C03786,2025-12-21 18:21:18,Product View,D000824,IP001777
A00097379,C00977,2025-05-30 19:40:56,Product View,D002448,IP001224
A00097380,C05725,2025-11-27 02:12:46,Product View,D006701,IP002112
A00097381,C06931,2025-01-21 06:02:07,Add to Cart,D001519,IP003239
A00097382,C05343,2025-10-04 11:02:22,Product View,D005996,IP006841
A00097383,C05369,2026-08-01 02:00:37,Wishlist,D007388,IP003579
A00097384,C04538,2025-11-20 07:05:32,Add to Cart,D000208,IP003632
A00097385,C06281,2026-06-28 03:53:45,Checkout,D007888,IP005457
A00097386,C04235,2025-10-02 12:15:09,Search,D008938,IP003585
A00097387,C02606,2025-02-16 09:32:15,Add to Cart,D005240,IP000213
A00097388,C01734,2026-06-29 11:40:41,Login,D005902,IP001972
A00097389,C02877,2025-12-08 02:20:22,Product View,D001609,IP000004
A00097390,C00347,2025-09-26 08:45:11,Wishlist,D005475,IP006498
A00097391,C01065,2025-11-08 06:19:13,Search,D001732,IP006625
A00097392,C03449,2026-03-10 01:33:16,Checkout,D002480,IP005959
A00097393,C03054,2026-08-10 01:10:59,Checkout,D008000,IP006633
A00097394,C05821,2025-07-22 06:48:27,Checkout,D000289,IP004096
A00097395,C03336,2025-10-31 08:13:25,Product View,D004623,IP001609
A00097396,C06704,2025-01-25 06:21:13,Login,D007924,IP006238
A00097397,C01031,2025-06-25 01:44:08,Product View,D008644,IP005832
A00097398,C04420,2025-04-25 03:50:07,Add to Cart,D000095,IP006965
A00097399,C07245,2025-11-21 01:01:51,Search,D009367,IP002419
A00097400,C03808,2026-07-01 06:44:53,Wishlist,D009558,IP001240
A00097401,C07923,2026-07-22 18:48:18,Checkout,D002343,IP000211
A00097402,C06689,2025-01-18 15:55:58,Product View,D006735,IP005070
A00097403,C07133,2025-05-18 20:09:51,Add to Cart,D009698,IP001943
A00097404,C04172,2026-02-06 15:42:22,Product View,D006308,IP001337
A00097405,C01443,2025-08-18 07:29:32,Product View,D007691,IP000316
A00097406,C02268,2026-03-11 01:47:58,Add to Cart,D004904,IP002807
A00097407,C07395,2025-01-11 16:32:28,Login,D008436,IP000703
A00097408,C05654,2025-11-22 04:05:58,Product View,D007776,IP001978
A00097409,C06169,2025-03-15 17:34:52,Checkout,D000024,IP004376
A00097410,C00828,2026-03-30 23:18:37,Login,D001510,IP005854
A00097411,C04328,2025-06-22 02:44:06,Checkout,D006514,IP003552
A00097412,C06035,2026-02-15 07:12:32,Login,D006811,IP000064
A00097413,C00739,2026-01-21 05:08:59,Product View,D003251,IP006780
A00097414,C06978,2025-05-26 22:42:42,Login,D009474,IP000315
A00097415,C03577,2025-10-17 13:49:27,Add to Cart,D003444,IP002668
A00097416,C03037,2026-06-03 13:26:45,Product View,D005104,IP000090
A00097417,C00984,2025-03-04 21:40:15,Add to Cart,D006815,IP002993
A00097418,C04471,2025-01-29 08:26:02,Search,D003796,IP005386
A00097419,C01029,2025-11-04 03:53:41,Search,D000464,IP005071
A00097420,C00244,2026-01-15 04:24:40,Search,D005169,IP002877
A00097421,C05154,2026-04-18 21:20:05,Login,D007937,IP002700
A00097422,C00475,2026-04-21 00:13:11,Login,D003820,IP003097
A00097423,C04603,2025-02-25 16:50:03,Search,D006445,IP003311
