order_id,customer_id,order_timestamp,shipping_country,shipping_city,order_status,order_amount
O0037669,C00649,2026-05-21 04:09:52,Germany,Berlin,Delivered,20.06
O0037670,C00635,2025-09-09 00:48:20,India,Bengaluru,Delivered,68.73
O0037671,C06771,2026-02-03 08:17:07,India,Chennai,Delivered,37.71
O0037672,C06561,2026-05-02 22:27:07,India,Hyderabad,Shipped,83.45
O0037673,C02878,2025-08-07 20:05:17,India,Bengaluru,Delivered,5.45
O0037674,C05430,2025-07-05 02:28:39,Canada,Vancouver,Delivered,47.33
O0037675,C06647,2026-02-14 07:51:45,France,Lyon,Shipped,468.68
O0037676,C01153,2025-10-19 11:47:18,Canada,Montreal,Delivered,23.21
O0037677,C07884,2025-05-10 18:14:55,France,Paris,Cancelled,106.73
O0037678,C07108,2025-08-25 12:23:43,India,Bengaluru,Delivered,51.74
O0037679,C05546,2025-03-27 08:09:26,India,Pune,Delivered,455.39
O0037680,C04383,2025-04-24 04:23:20,USA,Austin,Delivered,1510.75
O0037681,C07188,2026-04-15 02:49:13,UK,Manchester,Delivered,635.75
O0037682,C05931,2025-06-24 13:49:07,India,Mumbai,Shipped,23.46
O0037683,C04708,2026-02-12 17:48:55,India,Delhi,Delivered,115.17
O0037684,C07161,2025-04-01 05:01:30,Australia,Sydney,Delivered,86.64
O0037685,C01683,2025-11-29 17:03:02,USA,Chicago,Delivered,72.64
O0037686,C01953,2025-07-11 07:17:25,USA,San Francisco,Delivered,181.62
O0037687,C07452,2025-07-24 12:42:00,UK,Manchester,Shipped,17.59
O0037688,C00550,2025-11-25 12:17:57,Australia,Sydney,Delivered,213.31
O0037689,C00378,2026-04-22 13:17:57,India,Bengaluru,Delivered,175.17
O0037690,C06364,2025-01-22 06:33:43,UK,London,Delivered,11.34
O0037691,C03312,2026-07-07 23:24:54,Canada,Toronto,Delivered,68.4
O0037692,C07351,2025-02-10 09:46:27,India,Bengaluru,Delivered,159.86
O0037693,C02413,2025-02-05 00:01:47,UK,Manchester,Delivered,573.18
O0037694,C02314,2025-08-13 15:34:07,Canada,Montreal,Delivered,66.81
O0037695,C07677,2025-07-11 10:21:51,Australia,Brisbane,Delivered,112.88
O0037696,C04457,2026-05-30 12:36:40,Canada,Toronto,Shipped,68.36
O0037697,C04931,2025-07-15 07:38:08,UK,Birmingham,Processing,18.81
O0037698,C07208,2026-05-04 17:31:51,UK,Birmingham,Delivered,270.72
O0037699,C03054,2025-07-21 00:14:11,India,Pune,Delivered,278.97
O0037700,C01981,2026-03-10 03:35:55,India,Pune,Delivered,90.12
O0037701,C04592,2025-09-01 12:49:18,India,Bengaluru,Delivered,32.83
O0037702,C03281,2025-03-10 12:43:59,UK,London,Shipped,52.34
O0037703,C01316,2025-12-03 19:24:19,USA,Seattle,Delivered,23.8
O0037704,C00960,2026-07-26 13:43:08,Australia,Brisbane,Processing,36.21
O0037705,C05817,2025-04-05 19:05:50,India,Hyderabad,Cancelled,30.44
O0037706,C00279,2025-09-08 23:24:40,Canada,Toronto,Delivered,4.94
O0037707,C04250,2025-11-12 09:38:28,Singapore,Singapore,Delivered,53.13
O0037708,C02637,2026-04-11 05:52:16,Singapore,Singapore,Delivered,239.57
O0037709,C01210,2025-09-13 02:10:05,Netherlands,Rotterdam,Cancelled,132.71
O0037710,C07153,2026-01-29 23:23:17,Singapore,Singapore,Delivered,21.94
O0037711,C05941,2025-04-08 03:18:53,UK,Manchester,Delivered,97.35
O0037712,C06215,2026-05-26 17:31:11,Australia,Brisbane,Delivered,57.77
O0037713,C03502,2026-05-01 06:52:50,Germany,Hamburg,Delivered,22.72
O0037714,C05214,2025-10-25 14:45:45,Australia,Sydney,Processing,234.04
O0037715,C00731,2026-01-29 20:41:08,India,Mumbai,Delivered,24.98
O0037716,C01118,2025-03-22 06:29:18,France,Paris,Delivered,49.74
O0037717,C02583,2025-06-21 11:08:41,UK,Manchester,Delivered,78.52
O0037718,C03695,2025-07-14 22:39:07,India,Pune,Cancelled,82.2
O0037719,C00762,2025-05-13 11:54:02,India,Chennai,Delivered,66.51
O0037720,C04542,2026-08-07 01:16:44,USA,New York,Delivered,26.06
O0037721,C01914,2026-01-11 00:20:36,UK,Manchester,Delivered,411.59
O0037722,C06228,2025-04-02 07:46:30,Netherlands,Rotterdam,Delivered,120.29
O0037723,C00006,2025-04-23 18:48:19,India,Bengaluru,Delivered,175.06
O0037724,C06951,2026-04-04 01:23:11,Australia,Melbourne,Delivered,35.5
O0037725,C05873,2026-03-27 02:19:06,USA,New York,Delivered,32.56
O0037726,C04405,2026-04-17 13:38:56,Netherlands,Amsterdam,Delivered,122.96
O0037727,C05914,2025-01-09 19:26:06,UK,Leeds,Shipped,40.22
O0037728,C02920,2026-02-17 08:23:21,India,Delhi,Delivered,99.26
O0037729,C01309,2025-08-31 07:30:47,India,Chennai,Delivered,17.07
O0037730,C00073,2025-06-29 14:30:55,India,Bengaluru,Shipped,374.84
O0037731,C04422,2025-11-11 19:09:02,Singapore,Singapore,Delivered,115.5
O0037732,C02347,2025-02-03 00:56:56,Canada,Montreal,Delivered,88.36
O0037733,C01698,2026-08-11 14:10:58,India,Mumbai,Delivered,485.46
O0037734,C06958,2025-02-10 07:31:04,Canada,Toronto,Delivered,179.78
O0037735,C05815,2026-01-16 16:49:21,India,Hyderabad,Delivered,36.79
O0037736,C07921,2026-04-20 18:36:33,USA,San Francisco,Delivered,51.59
O0037737,C05327,2025-08-22 08:48:25,India,Chennai,Processing,123.8
O0037738,C07190,2025-09-04 20:33:54,USA,New York,Delivered,29.02
O0037739,C00958,2026-07-12 08:09:55,India,Hyderabad,Shipped,22.94
O0037740,C05797,2026-05-22 21:01:01,India,Mumbai,Delivered,508.19
O0037741,C00699,2026-07-29 14:12:57,India,Pune,Delivered,40.28
O0037742,C00770,2025-02-19 04:42:00,Germany,Berlin,Shipped,195.64
O0037743,C06882,2026-06-10 12:52:19,India,Pune,Delivered,4.8
O0037744,C02883,2025-06-13 01:48:00,India,Chennai,Delivered,156.71
O0037745,C02536,2025-03-06 18:52:46,Germany,Hamburg,Cancelled,806.57
O0037746,C01480,2025-11-23 14:01:37,UK,London,Delivered,120.52
O0037747,C03921,2025-05-16 15:10:06,UAE,Sharjah,Delivered,234.56
O0037748,C01627,2025-05-30 05:03:54,India,Bengaluru,Processing,89.52
O0037749,C04343,2026-06-08 05:21:26,Germany,Berlin,Shipped,106.0
O0037750,C05318,2026-07-24 19:16:12,Singapore,Singapore,Delivered,103.68
O0037751,C05274,2026-01-04 01:07:15,Germany,Berlin,Processing,10.36
O0037752,C02920,2026-06-14 13:21:10,India,Delhi,Delivered,423.15
O0037753,C05647,2026-05-14 00:16:29,India,Mumbai,Delivered,405.67
O0037754,C02134,2025-09-13 17:44:12,USA,New York,Delivered,42.03
O0037755,C06480,2026-08-10 22:28:45,India,Chennai,Delivered,58.59
O0037756,C00002,2025-04-12 01:27:45,Singapore,Singapore,Delivered,58.81
O0037757,C07748,2025-03-15 22:36:46,Australia,Sydney,Processing,100.43
O0037758,C03480,2026-01-13 06:57:03,UK,Leeds,Delivered,33.67
O0037759,C02672,2026-04-20 01:30:41,UK,Manchester,Delivered,101.9
O0037760,C05023,2025-10-15 08:52:17,Singapore,Singapore,Delivered,218.37
O0037761,C07053,2025-10-05 07:26:40,UAE,Sharjah,Delivered,24.59
O0037762,C02825,2025-03-18 00:27:35,India,Delhi,Processing,165.01
O0037763,C00573,2025-04-30 02:36:57,India,Birmingham,Delivered,2538.49
O0037764,C02834,2025-02-10 19:31:39,India,Hyderabad,Delivered,82.77
O0037765,C00041,2025-02-24 06:59:45,India,Delhi,Processing,134.8
O0037766,C01493,2025-08-07 20:55:39,India,Chennai,Shipped,2.85
O0037767,C00430,2025-05-31 20:26:22,India,Bengaluru,Delivered,237.5
O0037768,C03105,2026-03-11 00:39:45,India,Mumbai,Delivered,215.06
O0037769,C00496,2025-05-10 17:06:04,UK,Birmingham,Delivered,167.32
O0037770,C07878,2026-01-15 11:05:51,UK,Leeds,Delivered,61.54
O0037771,C06288,2025-09-29 22:32:10,UK,Birmingham,Delivered,62.81
O0037772,C03359,2026-05-21 14:28:56,Germany,Munich,Shipped,26.42
O0037773,C06354,2026-06-19 03:48:54,USA,Seattle,Delivered,39.16
O0037774,C03342,2025-06-04 07:51:15,USA,Chicago,Delivered,124.2
O0037775,C05202,2026-08-06 20:23:00,Netherlands,Amsterdam,Delivered,21.19
O0037776,C06589,2026-04-09 21:27:12,India,Pune,Cancelled,55.05
O0037777,C05492,2026-05-02 19:22:56,Australia,Melbourne,Delivered,176.04
O0037778,C00685,2025-05-19 03:10:22,UAE,Dubai,Shipped,144.7
O0037779,C00352,2025-05-22 00:26:20,France,Paris,Delivered,30.73
O0037780,C04585,2025-07-18 10:50:26,Canada,Toronto,Delivered,199.53
O0037781,C01576,2026-08-24 18:13:24,India,Delhi,Shipped,63.78
O0037782,C07880,2025-05-19 13:20:50,India,Delhi,Delivered,564.48
O0037783,C00132,2026-06-29 21:08:54,India,Chennai,Delivered,11.98
O0037784,C06002,2025-08-12 04:41:57,India,Chennai,Delivered,15.39
O0037785,C00347,2025-12-27 05:00:03,USA,San Francisco,Delivered,24.42
O0037786,C04907,2025-04-26 20:03:47,Singapore,Singapore,Delivered,206.76
O0037787,C03363,2025-01-20 01:37:59,Canada,Toronto,Processing,49.08
O0037788,C05082,2025-11-20 09:51:08,India,Pune,Delivered,114.43
O0037789,C06116,2025-02-06 17:15:31,Canada,Vancouver,Delivered,86.33
O0037790,C00271,2026-07-28 15:46:48,Germany,Hamburg,Shipped,55.98
O0037791,C04199,2026-01-15 05:18:12,UK,Manchester,Delivered,71.87
O0037792,C07557,2026-02-21 10:26:29,India,Mumbai,Processing,66.91
O0037793,C01740,2025-04-18 20:42:11,UK,Manchester,Delivered,50.14
O0037794,C00632,2025-03-27 15:46:56,France,Marseille,Delivered,215.61
O0037795,C06196,2025-10-19 19:54:06,India,Mumbai,Delivered,85.36
O0037796,C05947,2026-03-02 23:51:51,India,Pune,Delivered,265.08
O0037797,C03123,2026-01-26 14:57:01,India,Pune,Delivered,45.76
O0037798,C06656,2025-03-13 12:02:25,UK,Leeds,Cancelled,24.42
O0037799,C04386,2025-07-19 09:10:08,USA,San Francisco,Delivered,128.03
O0037800,C03840,2025-03-31 00:39:31,USA,Vancouver,Delivered,1020.81
O0037801,C06591,2026-05-20 09:49:34,UK,Birmingham,Delivered,171.61
O0037802,C00799,2025-07-07 19:25:06,Canada,Montreal,Processing,41.96
O0037803,C01791,2025-04-05 11:42:27,India,Hyderabad,Delivered,108.24
O0037804,C03572,2025-01-18 03:06:31,USA,Chicago,Delivered,102.6
O0037805,C00691,2026-06-19 00:49:20,India,Bengaluru,Delivered,1353.76
O0037806,C07966,2025-10-26 16:14:24,India,Pune,Delivered,25.02
O0037807,C02516,2025-08-06 16:08:29,UAE,Dubai,Delivered,67.77
O0037808,C07598,2026-06-04 11:04:26,India,Pune,Delivered,6.0
O0037809,C03834,2026-07-26 23:08:22,UK,Manchester,Shipped,28.95
O0037810,C07408,2026-03-06 13:51:38,Singapore,Singapore,Cancelled,221.84
O0037811,C03538,2026-05-22 19:52:33,UK,Birmingham,Delivered,221.8
O0037812,C06532,2025-05-21 14:44:58,UAE,Dubai,Processing,145.99
O0037813,C06028,2025-07-02 00:19:16,India,Pune,Delivered,121.94
O0037814,C07594,2026-01-22 13:38:52,France,Lyon,Delivered,129.7
O0037815,C05116,2026-06-19 23:27:40,USA,Seattle,Delivered,544.38
O0037816,C01814,2025-11-28 21:40:36,India,Bengaluru,Shipped,75.22
O0037817,C04373,2026-06-18 23:09:39,India,Pune,Processing,115.43
O0037818,C01167,2025-10-18 04:50:45,Germany,Hamburg,Delivered,18.27
O0037819,C02678,2025-02-12 09:26:10,India,Pune,Delivered,56.97
O0037820,C06342,2026-05-17 09:45:01,USA,San Francisco,Delivered,334.72
O0037821,C00114,2025-04-01 05:10:32,Germany,Hamburg,Cancelled,180.26
O0037822,C04995,2025-01-26 03:21:53,India,Mumbai,Delivered,19.58
O0037823,C05564,2026-01-08 01:48:36,India,Bengaluru,Delivered,538.73
O0037824,C07222,2025-06-29 17:16:57,India,Mumbai,Delivered,79.97
O0037825,C06065,2025-12-16 18:33:29,India,Mumbai,Delivered,62.8
O0037826,C03227,2025-10-11 13:16:51,India,Delhi,Delivered,11.89
O0037827,C06149,2025-10-31 11:41:24,USA,Austin,Delivered,71.72
O0037828,C05029,2026-01-16 19:03:50,Australia,Melbourne,Shipped,189.39
O0037829,C04729,2026-02-25 19:59:49,Australia,Brisbane,Delivered,87.46
O0037830,C00601,2025-05-31 20:23:29,India,Bengaluru,Delivered,23.64
O0037831,C04356,2026-08-03 14:37:01,USA,Austin,Delivered,524.21
O0037832,C06959,2025-04-27 20:44:24,Canada,Montreal,Shipped,41.04
O0037833,C03509,2025-12-05 20:18:56,Germany,Berlin,Delivered,76.69
O0037834,C05648,2026-07-31 23:42:36,Australia,Brisbane,Delivered,459.2
O0037835,C07258,2026-07-20 21:07:56,India,Pune,Shipped,124.04
O0037836,C04306,2026-05-06 01:28:10,India,Delhi,Delivered,336.05
O0037837,C00712,2026-08-20 11:04:06,USA,Austin,Delivered,74.47
O0037838,C00449,2026-06-03 20:01:56,UK,Manchester,Delivered,190.18
O0037839,C06408,2026-04-19 06:47:39,India,Delhi,Shipped,20.1
O0037840,C00266,2025-07-31 22:30:11,Australia,Melbourne,Delivered,103.09
O0037841,C07992,2025-07-17 07:56:00,India,Hyderabad,Delivered,741.7
O0037842,C01033,2025-01-30 05:11:13,India,Delhi,Delivered,232.74
O0037843,C06233,2025-12-16 12:37:29,USA,San Francisco,Delivered,401.88
O0037844,C06964,2026-05-08 08:33:37,USA,San Francisco,Delivered,56.2
O0037845,C02459,2026-03-24 12:47:36,UK,Manchester,Delivered,175.85
O0037846,C04370,2026-08-14 16:19:46,India,Hyderabad,Delivered,198.75
O0037847,C07641,2026-04-05 19:55:35,UK,London,Delivered,76.15
O0037848,C07661,2025-08-15 09:35:49,India,Mumbai,Cancelled,201.95
O0037849,C07452,2026-08-30 05:13:28,UK,Manchester,Delivered,106.42
O0037850,C02206,2026-06-08 18:23:22,UAE,Sharjah,Delivered,328.01
O0037851,C00494,2026-07-24 15:01:58,India,Hyderabad,Delivered,843.07
O0037852,C00833,2026-06-08 12:16:42,India,Mumbai,Delivered,72.73
O0037853,C01136,2025-08-06 01:41:34,India,Delhi,Delivered,41.82
O0037854,C05396,2026-05-09 10:26:58,UK,Manchester,Delivered,108.86
O0037855,C06448,2026-05-27 17:24:11,UK,Manchester,Delivered,291.32
O0037856,C00416,2025-03-08 03:49:56,UK,Birmingham,Delivered,16.04
O0037857,C07150,2025-08-31 03:26:42,USA,Austin,Shipped,316.62
O0037858,C05992,2025-10-15 13:45:23,USA,New York,Processing,93.28
O0037859,C04276,2026-03-07 19:03:43,USA,Chicago,Processing,424.47
O0037860,C07921,2026-07-13 17:04:11,USA,San Francisco,Delivered,63.21
O0037861,C02126,2025-07-08 01:17:25,Canada,Toronto,Shipped,93.0
O0037862,C01742,2025-03-21 07:30:06,Australia,Sydney,Delivered,56.03
O0037863,C02677,2026-03-16 09:47:18,UK,Birmingham,Delivered,109.04
O0037864,C04242,2025-09-07 17:01:34,UK,Birmingham,Delivered,189.73
O0037865,C03099,2025-02-05 06:48:00,India,Hyderabad,Delivered,10.9
O0037866,C06650,2026-03-03 21:50:25,France,Lyon,Delivered,104.09
O0037867,C07185,2025-05-31 23:31:13,India,Hyderabad,Delivered,126.18
O0037868,C07749,2026-01-06 14:46:11,India,Bengaluru,Delivered,126.97
O0037869,C06560,2025-05-21 21:24:02,Singapore,Singapore,Delivered,92.42
O0037870,C04888,2025-02-14 12:31:17,Canada,Montreal,Delivered,186.79
O0037871,C04930,2026-03-10 12:40:16,UAE,Dubai,Delivered,314.36
O0037872,C01505,2025-08-02 16:58:57,UK,Leeds,Shipped,270.48
O0037873,C02110,2026-02-19 10:41:07,Netherlands,Rotterdam,Cancelled,100.39
O0037874,C07977,2026-02-26 07:39:23,UAE,Abu Dhabi,Shipped,33.45
O0037875,C02095,2025-04-21 09:09:09,India,Hyderabad,Delivered,27.21
O0037876,C03775,2026-01-07 14:33:02,Canada,Vancouver,Delivered,28.08
O0037877,C03089,2026-02-19 10:09:10,USA,Austin,Delivered,131.93
O0037878,C05526,2025-07-20 21:03:12,India,Chennai,Delivered,114.82
O0037879,C02684,2026-06-04 12:48:22,UK,Manchester,Delivered,145.74
O0037880,C05480,2025-09-25 21:56:21,India,Bengaluru,Delivered,413.22
O0037881,C07706,2025-02-01 04:09:24,India,Mumbai,Cancelled,69.97
O0037882,C02018,2026-04-27 14:17:25,France,Paris,Delivered,97.52
O0037883,C02973,2026-02-14 13:42:18,Germany,Berlin,Delivered,67.78
O0037884,C02739,2026-01-31 09:14:58,Singapore,Singapore,Delivered,390.85
O0037885,C02409,2025-04-07 10:01:07,Netherlands,Amsterdam,Shipped,537.75
O0037886,C02167,2026-01-28 11:09:23,USA,Chicago,Delivered,41.19
O0037887,C05062,2025-09-07 04:54:00,UAE,Abu Dhabi,Shipped,29.09
O0037888,C04417,2025-05-09 14:23:10,UK,Manchester,Delivered,332.39
O0037889,C04101,2025-05-23 01:17:25,USA,San Francisco,Delivered,368.69
O0037890,C06434,2026-04-27 17:29:06,USA,Austin,Delivered,57.61
O0037891,C01172,2025-04-01 13:43:27,Netherlands,Rotterdam,Delivered,197.52
O0037892,C01362,2025-01-08 21:38:51,India,Chennai,Delivered,122.3
O0037893,C04132,2026-06-02 21:51:37,India,Pune,Delivered,73.81
O0037894,C02834,2026-02-10 21:49:59,India,Hyderabad,Delivered,80.02
O0037895,C01398,2026-02-28 06:45:13,India,Hyderabad,Delivered,72.56
O0037896,C05543,2025-03-18 08:36:07,UK,Lyon,Delivered,2588.39
O0037897,C04008,2025-09-01 07:26:02,UK,Manchester,Delivered,33.69
O0037898,C01614,2025-07-18 01:56:12,India,Pune,Delivered,75.36
O0037899,C02121,2026-01-18 07:16:37,Germany,Berlin,Processing,127.42
O0037900,C05799,2025-11-20 22:41:16,Singapore,Singapore,Delivered,204.74
O0037901,C02623,2026-07-21 00:59:37,UK,Manchester,Delivered,38.2
O0037902,C01632,2025-12-22 01:58:34,India,Chennai,Delivered,6.06
O0037903,C07744,2025-07-18 22:41:26,India,Bengaluru,Delivered,104.81
O0037904,C00710,2025-12-19 07:54:51,Canada,Montreal,Shipped,75.21
O0037905,C01176,2025-12-14 13:14:14,USA,Seattle,Delivered,25.57
O0037906,C05757,2026-07-15 08:34:06,USA,Austin,Delivered,353.94
O0037907,C03412,2026-03-12 02:44:26,India,Delhi,Delivered,43.29
O0037908,C06037,2025-12-12 19:08:09,Canada,Vancouver,Delivered,316.07
O0037909,C04450,2025-10-05 15:12:22,Australia,Melbourne,Delivered,231.95
O0037910,C00326,2025-07-30 08:31:49,Australia,Melbourne,Delivered,73.26
O0037911,C05489,2025-07-22 12:20:10,USA,San Francisco,Delivered,86.19
O0037912,C06469,2025-03-05 18:27:06,UAE,Sharjah,Shipped,11.08
O0037913,C04449,2026-07-12 14:40:49,India,Chennai,Delivered,134.68
O0037914,C02467,2025-01-01 12:04:38,UK,Manchester,Shipped,55.08
O0037915,C00127,2025-08-15 21:48:11,Germany,Berlin,Shipped,95.24
O0037916,C07279,2025-04-19 03:15:20,Australia,Sydney,Delivered,152.04
O0037917,C05672,2025-04-27 21:54:40,India,Chennai,Processing,19.56
O0037918,C00363,2026-01-16 22:13:04,UK,Birmingham,Cancelled,31.61
O0037919,C06747,2025-06-29 00:19:24,Canada,Montreal,Delivered,49.35
O0037920,C00437,2026-08-09 19:45:30,India,Mumbai,Delivered,16.88
O0037921,C05709,2026-01-22 08:50:51,Canada,Montreal,Delivered,38.21
O0037922,C05571,2026-07-28 09:40:54,Singapore,Singapore,Delivered,75.21
O0037923,C07351,2025-06-19 05:21:32,India,Bengaluru,Shipped,44.6
O0037924,C01333,2025-10-05 11:14:41,India,Bengaluru,Delivered,82.08
O0037925,C04568,2025-01-31 14:48:42,UK,Mumbai,Delivered,3321.89
O0037926,C04391,2025-06-13 17:34:22,India,Pune,Delivered,131.25
O0037927,C00284,2025-07-18 11:22:25,India,Hyderabad,Delivered,191.02
O0037928,C05124,2025-03-13 21:50:30,UK,Leeds,Processing,131.61
O0037929,C02032,2026-05-10 05:18:25,USA,Seattle,Delivered,231.6
O0037930,C02660,2026-03-22 04:51:23,Canada,Toronto,Delivered,22.32
O0037931,C01924,2025-04-29 16:25:16,UK,London,Delivered,33.9
O0037932,C00464,2025-03-30 17:27:03,USA,San Francisco,Delivered,85.53
O0037933,C01341,2025-02-06 01:45:58,India,Hyderabad,Delivered,116.3
O0037934,C01653,2025-12-14 21:44:45,India,Hyderabad,Delivered,188.34
O0037935,C04647,2025-06-09 16:58:41,Canada,Vancouver,Delivered,35.91
O0037936,C01087,2025-06-12 22:57:17,USA,Austin,Delivered,175.17
O0037937,C07382,2026-04-06 03:56:25,India,Mumbai,Delivered,389.62
O0037938,C01858,2025-04-22 12:33:33,UK,Manchester,Shipped,186.02
O0037939,C05245,2026-01-10 07:01:26,Canada,Toronto,Processing,84.49
O0037940,C01273,2025-09-09 02:03:25,Australia,Melbourne,Delivered,10.55
O0037941,C06391,2026-01-29 12:07:48,India,Delhi,Delivered,75.54
O0037942,C00584,2025-03-11 21:07:34,India,Bengaluru,Delivered,71.18
O0037943,C05914,2025-10-27 13:55:32,UK,Leeds,Delivered,278.01
O0037944,C03152,2026-08-12 11:55:12,India,Pune,Delivered,15.82
O0037945,C03767,2026-02-04 05:43:07,USA,Austin,Delivered,386.33
O0037946,C02931,2026-06-14 18:45:34,USA,New York,Delivered,27.63
O0037947,C03221,2025-07-09 18:42:11,USA,New York,Delivered,33.36
O0037948,C00043,2025-04-18 21:47:32,India,Mumbai,Delivered,89.84
O0037949,C00207,2025-04-04 05:46:56,India,Delhi,Delivered,237.78
O0037950,C06383,2026-06-09 08:08:49,India,Delhi,Delivered,88.88
O0037951,C01703,2026-07-04 20:49:30,India,Mumbai,Delivered,207.03
O0037952,C04880,2025-05-31 22:50:40,Germany,Berlin,Delivered,75.96
O0037953,C05260,2025-10-02 07:05:20,France,Paris,Delivered,154.76
O0037954,C05599,2025-03-13 09:42:07,Canada,Vancouver,Delivered,162.29
O0037955,C04813,2026-04-10 00:42:24,India,Bengaluru,Delivered,7.89
O0037956,C05054,2026-01-27 16:17:40,India,Bengaluru,Processing,43.94
O0037957,C04679,2025-06-07 01:04:02,Canada,Toronto,Processing,942.57
O0037958,C07438,2025-01-06 14:43:51,India,Mumbai,Delivered,26.58
O0037959,C05352,2026-01-17 18:57:39,Netherlands,Amsterdam,Delivered,52.42
O0037960,C02829,2025-08-23 01:23:09,UK,Leeds,Delivered,161.69
O0037961,C02860,2025-01-03 00:10:18,India,Mumbai,Delivered,51.51
O0037962,C00650,2025-06-01 03:01:10,UK,London,Cancelled,5.34
O0037963,C07930,2025-04-02 01:06:50,India,Hyderabad,Delivered,450.4
O0037964,C07154,2026-06-08 21:36:44,France,Marseille,Delivered,46.66
O0037965,C00350,2026-07-02 20:46:47,USA,Chicago,Delivered,411.52
O0037966,C06915,2026-04-12 05:56:18,India,Mumbai,Delivered,17.48
O0037967,C01114,2025-02-17 17:41:03,USA,Austin,Delivered,90.29
O0037968,C01909,2026-05-14 09:47:46,India,Hyderabad,Delivered,86.56
O0037969,C05463,2026-05-27 13:10:23,India,Mumbai,Delivered,189.95
O0037970,C05855,2025-06-16 15:04:21,UK,Birmingham,Delivered,120.73
O0037971,C04081,2025-12-04 00:21:01,Canada,Toronto,Delivered,136.92
O0037972,C07758,2026-01-22 04:46:05,France,Lyon,Delivered,95.54
O0037973,C03954,2025-11-25 16:49:45,India,Hyderabad,Delivered,40.56
O0037974,C02071,2025-08-26 16:17:40,Australia,Melbourne,Delivered,602.41
O0037975,C00072,2026-02-26 01:34:16,India,Mumbai,Delivered,86.88
O0037976,C06960,2025-04-22 11:48:51,Singapore,Singapore,Delivered,73.84
O0037977,C03169,2025-03-16 11:27:15,Australia,Melbourne,Delivered,23.33
O0037978,C06294,2025-04-01 07:42:59,India,Mumbai,Delivered,83.6
O0037979,C06223,2025-05-05 14:38:09,India,Hyderabad,Delivered,76.36
O0037980,C00353,2025-10-17 08:55:20,Canada,Toronto,Delivered,40.97
O0037981,C06589,2025-02-05 08:34:43,India,Pune,Delivered,659.92
O0037982,C02328,2026-06-08 23:21:30,India,Mumbai,Delivered,387.95
O0037983,C06753,2025-09-27 00:27:59,India,Mumbai,Delivered,144.81
O0037984,C03974,2025-12-01 03:20:43,Canada,Toronto,Delivered,101.16
O0037985,C04772,2026-03-23 19:26:19,UK,London,Delivered,135.28
O0037986,C00821,2026-03-03 21:45:09,Germany,Berlin,Delivered,350.33
O0037987,C03040,2025-12-16 01:48:40,USA,Seattle,Shipped,21.17
O0037988,C07782,2025-09-01 12:13:49,India,Delhi,Delivered,28.86
O0037989,C07418,2026-06-12 13:56:08,India,Delhi,Delivered,4.39
O0037990,C07950,2025-10-22 22:39:14,India,Hyderabad,Delivered,1145.0
