return_id,order_id,customer_id,return_date,return_reason,refund_amount
R0003820,O0022657,C00282,2025-12-02,Not as Expected,154.42
R0003821,O0036724,C05800,2025-07-04,Changed Mind,40.25
R0003822,O0002080,C07275,2026-07-07,Changed Mind,417.95
R0003823,O0046148,C07310,2026-01-15,Damaged,7.67
R0003824,O0056300,C02323,2025-09-07,Wrong Item,31.16
R0003825,O0000562,C04702,2025-12-24,Changed Mind,275.16
R0003826,O0055403,C01563,2025-09-02,Not as Expected,42.12
R0003827,O0057716,C04500,2026-05-22,Damaged,33.23
R0003828,O0033361,C01675,2026-01-06,Not as Expected,80.06
R0003829,O0006396,C05931,2026-03-12,Wrong Item,156.54
R0003830,O0017916,C05495,2026-05-21,Damaged,108.56
R0003831,O0010179,C05599,2025-07-02,Not as Expected,90.33
R0003832,O0054523,C06699,2025-05-22,Late Delivery,77.62
R0003833,O0042799,C00648,2025-05-06,Damaged,235.49
R0003834,O0044160,C02362,2026-01-27,Late Delivery,277.83
R0003835,O0028687,C02567,2026-09-26,Changed Mind,48.94
R0003836,O0020323,C05773,2026-06-17,Damaged,2732.41
R0003837,O0032080,C05226,2026-07-16,Damaged,58.06
R0003838,O0046207,C00238,2026-04-28,Not as Expected,45.79
R0003839,O0017705,C05054,2025-04-03,Changed Mind,47.65
R0003840,O0048996,C01327,2025-11-19,Late Delivery,34.87
R0003841,O0050487,C04829,2026-05-23,Changed Mind,98.82
R0003842,O0025673,C04225,2025-09-02,Late Delivery,23.67
R0003843,O0044300,C01032,2025-10-23,Not as Expected,227.13
R0003844,O0035517,C00489,2025-08-21,Changed Mind,8.54
R0003845,O0059289,C06551,2026-01-12,Damaged,15.16
R0003846,O0044999,C00645,2025-07-13,Not as Expected,8.62
R0003847,O0056939,C03671,2026-01-30,Damaged,118.96
R0003848,O0035096,C07620,2026-05-26,Not as Expected,318.12
R0003849,O0056898,C05646,2025-07-19,Changed Mind,275.15
R0003850,O0010052,C07137,2026-03-23,Damaged,45.75
R0003851,O0014769,C05844,2026-05-31,Changed Mind,117.48
R0003852,O0013437,C01054,2025-08-17,Damaged,39.06
R0003853,O0025782,C06367,2025-02-09,Not as Expected,24.58
R0003854,O0037661,C01423,2025-06-03,Not as Expected,58.99
R0003855,O0023524,C06304,2025-12-02,Late Delivery,43.96
R0003856,O0031183,C01267,2025-04-13,Changed Mind,22.89
R0003857,O0050225,C06187,2025-06-18,Not as Expected,203.03
R0003858,O0053207,C06228,2026-08-29,Wrong Item,22.72
R0003859,O0051330,C03361,2025-07-10,Changed Mind,17.85
R0003860,O0029622,C07637,2025-10-18,Wrong Item,69.12
R0003861,O0021621,C02983,2026-07-08,Damaged,102.72
R0003862,O0047998,C02594,2025-10-31,Changed Mind,119.01
R0003863,O0033199,C01247,2025-03-22,Wrong Item,41.21
R0003864,O0049540,C01494,2026-02-25,Late Delivery,80.29
R0003865,O0028614,C03623,2025-09-01,Changed Mind,12.99
R0003866,O0049235,C05457,2026-04-11,Wrong Item,244.16
R0003867,O0004717,C05044,2026-07-22,Wrong Item,18.78
R0003868,O0036447,C00312,2025-09-25,Wrong Item,194.69
R0003869,O0040723,C05714,2025-02-23,Not as Expected,24.67
R0003870,O0005295,C06689,2026-03-29,Not as Expected,172.21
R0003871,O0017974,C00348,2025-06-23,Not as Expected,162.32
R0003872,O0038758,C04859,2025-05-07,Changed Mind,13.58
R0003873,O0036089,C06421,2026-04-13,Late Delivery,11.24
R0003874,O0027850,C03991,2025-07-22,Late Delivery,33.02
R0003875,O0013884,C06187,2025-11-11,Late Delivery,310.68
R0003876,O0006428,C00527,2026-01-09,Late Delivery,10.51
R0003877,O0044773,C04698,2026-06-19,Late Delivery,370.36
R0003878,O0026117,C05784,2025-04-16,Wrong Item,52.45
R0003879,O0049573,C04024,2026-07-01,Wrong Item,46.55
R0003880,O0031236,C01909,2026-03-20,Not as Expected,334.11
R0003881,O0044023,C00834,2025-06-30,Damaged,10.1
R0003882,O0005495,C07932,2026-03-23,Damaged,101.95
R0003883,O0055031,C03855,2025-05-10,Not as Expected,166.36
R0003884,O0059890,C04615,2025-04-30,Damaged,239.55
R0003885,O0042442,C06055,2025-05-28,Wrong Item,97.02
R0003886,O0036137,C02023,2025-06-29,Damaged,23.68
R0003887,O0045078,C07200,2026-04-02,Not as Expected,49.63
R0003888,O0043166,C03089,2026-01-03,Changed Mind,285.28
R0003889,O0058694,C03163,2026-04-04,Changed Mind,381.73
R0003890,O0057625,C03113,2025-12-28,Late Delivery,10.55
R0003891,O0005961,C04222,2026-07-01,Wrong Item,73.97
R0003892,O0038634,C05151,2026-06-17,Not as Expected,453.72
R0003893,O0049717,C00663,2026-06-30,Late Delivery,68.65
R0003894,O0026148,C01478,2025-10-27,Damaged,95.36
R0003895,O0019460,C01505,2025-10-20,Changed Mind,8.02
R0003896,O0029330,C06754,2025-02-21,Wrong Item,102.16
R0003897,O0013192,C00680,2026-02-08,Damaged,7.11
R0003898,O0030018,C05007,2026-04-03,Changed Mind,176.41
R0003899,O0044934,C01684,2026-04-16,Wrong Item,68.97
R0003900,O0010534,C03088,2026-06-13,Wrong Item,56.96
R0003901,O0032314,C07092,2026-09-09,Wrong Item,620.08
R0003902,O0014915,C05565,2025-04-01,Damaged,37.76
R0003903,O0011176,C03808,2026-01-16,Changed Mind,342.72
R0003904,O0035105,C05332,2025-11-04,Damaged,63.98
R0003905,O0033873,C05530,2026-01-30,Changed Mind,259.2
R0003906,O0021488,C03971,2026-02-05,Not as Expected,136.24
R0003907,O0018486,C00455,2026-02-12,Damaged,168.64
R0003908,O0037369,C07488,2026-03-23,Damaged,856.29
R0003909,O0000246,C05069,2025-04-15,Not as Expected,45.59
R0003910,O0009595,C05786,2025-05-07,Damaged,37.47
R0003911,O0056085,C07172,2025-12-13,Changed Mind,68.15
R0003912,O0059802,C07636,2025-05-22,Damaged,22.91
R0003913,O0026135,C07026,2025-02-26,Wrong Item,78.22
R0003914,O0005970,C07776,2026-01-03,Late Delivery,37.81
R0003915,O0041618,C03846,2025-05-23,Wrong Item,197.33
R0003916,O0051919,C07054,2026-04-17,Not as Expected,102.13
R0003917,O0020273,C00568,2025-10-17,Wrong Item,286.22
R0003918,O0010406,C02626,2025-04-17,Wrong Item,161.38
R0003919,O0024621,C07885,2026-08-09,Changed Mind,49.36
R0003920,O0011277,C04905,2026-08-09,Not as Expected,80.05
R0003921,O0059618,C01001,2025-06-10,Damaged,21.84
R0003922,O0028731,C03931,2025-02-15,Not as Expected,77.77
R0003923,O0004960,C00233,2025-09-09,Damaged,328.65
R0003924,O0033279,C03997,2025-04-15,Wrong Item,7.76
R0003925,O0048129,C06017,2026-01-13,Changed Mind,114.95
R0003926,O0001244,C00796,2025-07-11,Not as Expected,117.5
R0003927,O0032342,C05471,2026-06-19,Late Delivery,105.99
R0003928,O0028391,C07240,2025-05-21,Changed Mind,20.16
R0003929,O0004775,C05963,2026-04-30,Wrong Item,17.43
R0003930,O0048813,C05492,2025-10-08,Late Delivery,10.38
R0003931,O0051256,C00495,2025-11-05,Not as Expected,67.55
R0003932,O0016283,C05514,2026-08-12,Wrong Item,334.56
R0003933,O0052943,C03270,2025-07-27,Wrong Item,162.65
R0003934,O0007337,C01287,2025-10-07,Changed Mind,86.91
R0003935,O0014366,C06189,2025-05-06,Not as Expected,44.88
R0003936,O0023968,C07406,2026-05-19,Wrong Item,23.83
R0003937,O0036558,C05131,2025-07-09,Changed Mind,75.13
R0003938,O0019552,C00814,2026-05-20,Damaged,56.49
R0003939,O0010705,C01199,2025-03-16,Wrong Item,30.88
R0003940,O0026717,C02522,2025-02-27,Late Delivery,797.5
R0003941,O0033848,C07557,2025-09-02,Not as Expected,111.27
R0003942,O0029596,C07563,2026-08-21,Wrong Item,108.68
R0003943,O0029306,C06783,2026-09-03,Damaged,360.91
R0003944,O0053827,C00923,2026-02-12,Wrong Item,64.18
R0003945,O0021042,C00952,2026-03-11,Not as Expected,42.89
R0003946,O0037689,C00378,2026-05-19,Damaged,164.38
R0003947,O0037016,C04975,2025-06-09,Late Delivery,31.2
R0003948,O0027683,C07746,2025-02-14,Changed Mind,367.94
R0003949,O0055955,C03358,2025-09-07,Damaged,68.4
R0003950,O0002004,C02830,2025-01-26,Not as Expected,140.05
R0003951,O0011225,C01290,2026-05-02,Wrong Item,57.82
R0003952,O0036765,C02178,2025-02-27,Late Delivery,124.13
R0003953,O0011116,C05453,2026-07-21,Not as Expected,101.54
R0003954,O0014630,C03973,2026-07-30,Changed Mind,20.07
R0003955,O0047735,C02333,2025-05-20,Damaged,23.13
R0003956,O0056007,C04242,2026-03-17,Not as Expected,132.71
R0003957,O0009182,C01497,2025-07-11,Late Delivery,101.78
R0003958,O0022022,C06969,2025-06-07,Not as Expected,137.04
R0003959,O0034442,C05358,2026-01-18,Late Delivery,366.93
R0003960,O0028099,C00653,2025-06-16,Damaged,53.16
R0003961,O0030113,C00512,2025-07-18,Wrong Item,50.15
R0003962,O0033214,C02203,2026-08-12,Changed Mind,9.02
R0003963,O0046756,C00405,2026-05-06,Late Delivery,32.16
R0003964,O0026115,C02642,2025-03-10,Changed Mind,48.32
R0003965,O0048202,C06260,2025-04-27,Not as Expected,46.84
R0003966,O0044249,C02643,2026-03-07,Wrong Item,279.71
R0003967,O0004273,C04019,2026-06-02,Changed Mind,24.72
R0003968,O0049404,C01805,2025-06-04,Wrong Item,73.02
R0003969,O0056166,C03858,2025-03-16,Late Delivery,87.3
R0003970,O0030812,C05029,2025-06-24,Changed Mind,154.76
R0003971,O0018430,C05897,2026-01-16,Late Delivery,141.35
R0003972,O0036448,C05919,2026-08-13,Wrong Item,24.91
R0003973,O0001409,C06122,2025-08-03,Late Delivery,334.0
R0003974,O0027159,C02653,2026-07-04,Damaged,141.63
R0003975,O0045037,C05947,2026-02-01,Changed Mind,5.72
R0003976,O0022827,C03460,2026-04-04,Late Delivery,284.59
R0003977,O0040786,C00246,2026-04-14,Not as Expected,114.89
R0003978,O0013597,C00112,2025-11-18,Damaged,32.12
R0003979,O0057170,C02831,2025-09-22,Not as Expected,29.09
R0003980,O0000161,C01484,2025-10-16,Changed Mind,54.46
R0003981,O0018001,C04251,2025-09-19,Late Delivery,175.69
R0003982,O0029324,C01806,2025-08-19,Not as Expected,61.93
R0003983,O0054026,C05317,2025-12-07,Damaged,233.8
R0003984,O0003151,C01686,2025-07-27,Damaged,2098.16
R0003985,O0053175,C00983,2026-03-26,Late Delivery,66.16
R0003986,O0058396,C00020,2026-06-15,Changed Mind,82.6
R0003987,O0000654,C02276,2025-11-02,Damaged,93.24
R0003988,O0010531,C01404,2026-08-09,Late Delivery,65.17
R0003989,O0033068,C07547,2026-09-05,Not as Expected,31.87
R0003990,O0053677,C00258,2025-09-14,Damaged,29.04
R0003991,O0000402,C03964,2025-04-14,Damaged,42.86
R0003992,O0055903,C00380,2025-06-15,Not as Expected,121.06
R0003993,O0040370,C03298,2026-09-06,Not as Expected,91.52
R0003994,O0032013,C04287,2025-04-09,Not as Expected,59.99
R0003995,O0006097,C03588,2025-07-14,Damaged,160.26
R0003996,O0011792,C02159,2025-10-09,Changed Mind,935.64
R0003997,O0036283,C04389,2025-01-25,Changed Mind,17.8
R0003998,O0032590,C06224,2025-08-31,Changed Mind,970.93
R0003999,O0011687,C05351,2026-06-19,Damaged,16.28
R0004000,O0035395,C01156,2025-03-08,Changed Mind,170.83
R0004001,O0005339,C07196,2026-02-28,Late Delivery,27.84
R0004002,O0026702,C07322,2026-03-17,Late Delivery,20.54
R0004003,O0056786,C04119,2025-11-27,Damaged,169.56
R0004004,O0010279,C07940,2025-11-14,Wrong Item,21.48
R0004005,O0018280,C03114,2025-12-26,Changed Mind,119.24
R0004006,O0021197,C07588,2025-10-07,Not as Expected,37.63
R0004007,O0055757,C00686,2025-09-30,Not as Expected,39.06
R0004008,O0018525,C05919,2026-04-14,Changed Mind,78.0
R0004009,O0012307,C04619,2025-11-10,Late Delivery,316.94
R0004010,O0052815,C03508,2026-04-10,Not as Expected,47.49
R0004011,O0002479,C07880,2026-05-03,Late Delivery,143.63
R0004012,O0047841,C06510,2026-03-18,Not as Expected,29.66
R0004013,O0013743,C07113,2025-09-18,Not as Expected,79.02
R0004014,O0009472,C05611,2025-09-27,Changed Mind,5.84
R0004015,O0040599,C02501,2025-02-13,Changed Mind,82.47
R0004016,O0035495,C05455,2025-08-29,Late Delivery,46.69
R0004017,O0038450,C05160,2026-06-10,Damaged,7.33
R0004018,O0041406,C00518,2025-12-31,Late Delivery,11.07
R0004019,O0022704,C04605,2025-09-28,Changed Mind,5.54
R0004020,O0000291,C02089,2025-11-24,Wrong Item,137.88
R0004021,O0010614,C06222,2025-07-31,Late Delivery,311.99
R0004022,O0025158,C03352,2026-07-09,Damaged,26.53
R0004023,O0019536,C03227,2025-07-06,Damaged,116.91
R0004024,O0040475,C03032,2026-04-12,Changed Mind,56.31
R0004025,O0001248,C02684,2025-06-09,Late Delivery,22.15
R0004026,O0006504,C01266,2025-09-26,Late Delivery,22.43
R0004027,O0017779,C05584,2026-08-18,Not as Expected,103.91
R0004028,O0017436,C03348,2025-10-01,Late Delivery,131.12
R0004029,O0053537,C05742,2025-07-01,Damaged,29.62
R0004030,O0026788,C01797,2026-04-20,Late Delivery,162.42
R0004031,O0042534,C06892,2026-09-25,Late Delivery,30.82
R0004032,O0039548,C06501,2026-07-22,Late Delivery,113.02
R0004033,O0025139,C07852,2026-09-25,Wrong Item,137.0
R0004034,O0030287,C04221,2026-03-30,Changed Mind,8.67
R0004035,O0044172,C01043,2025-04-17,Not as Expected,214.24
R0004036,O0022595,C00495,2026-09-10,Damaged,24.84
R0004037,O0040805,C05520,2025-07-12,Late Delivery,142.91
R0004038,O0001688,C01589,2026-05-24,Not as Expected,123.84
R0004039,O0024024,C00893,2025-09-09,Damaged,62.92
R0004040,O0055591,C03439,2025-12-29,Damaged,27.1
R0004041,O0048842,C02231,2025-03-13,Wrong Item,153.31
R0004042,O0025050,C06650,2025-05-29,Late Delivery,391.44
R0004043,O0054161,C01049,2026-04-01,Wrong Item,43.09
R0004044,O0041930,C05354,2025-11-25,Damaged,586.27
R0004045,O0014822,C01419,2025-07-05,Wrong Item,81.06
R0004046,O0013438,C06260,2025-04-05,Changed Mind,48.1
R0004047,O0056426,C05514,2026-06-10,Damaged,26.89
R0004048,O0015323,C02831,2025-03-07,Damaged,54.07
R0004049,O0053401,C04977,2025-10-19,Changed Mind,29.23
R0004050,O0058434,C01664,2026-07-12,Wrong Item,59.69
R0004051,O0059984,C01051,2025-12-29,Changed Mind,104.99
R0004052,O0031478,C02871,2025-08-24,Changed Mind,113.33
R0004053,O0011774,C01198,2026-06-19,Wrong Item,34.16
R0004054,O0054188,C06332,2025-08-25,Not as Expected,64.93
R0004055,O0010891,C01704,2026-03-05,Not as Expected,28.3
R0004056,O0000130,C00811,2025-12-25,Changed Mind,2.71
R0004057,O0016439,C00616,2025-03-25,Wrong Item,107.9
R0004058,O0056460,C04604,2025-05-28,Late Delivery,2.33
R0004059,O0029020,C05946,2025-03-14,Changed Mind,84.81
R0004060,O0043198,C04409,2025-05-15,Wrong Item,161.43
R0004061,O0016809,C01057,2025-12-13,Changed Mind,334.96
R0004062,O0058334,C07703,2025-12-31,Damaged,87.88
R0004063,O0010202,C02975,2025-11-01,Late Delivery,729.71
R0004064,O0059337,C02747,2025-07-27,Wrong Item,174.66
R0004065,O0011871,C02845,2025-02-12,Not as Expected,7.45
R0004066,O0033886,C06686,2025-05-18,Changed Mind,3169.45
R0004067,O0059818,C04726,2026-06-02,Late Delivery,69.25
R0004068,O0049941,C06725,2026-07-05,Not as Expected,79.97
R0004069,O0004905,C05672,2025-12-26,Wrong Item,72.51
R0004070,O0039947,C02156,2026-06-14,Damaged,49.07
R0004071,O0049718,C06355,2025-11-30,Damaged,273.62
R0004072,O0048592,C01171,2025-02-15,Damaged,252.02
R0004073,O0018102,C05387,2026-06-01,Late Delivery,247.45
R0004074,O0043451,C05661,2026-01-12,Wrong Item,243.04
R0004075,O0049162,C02132,2025-11-23,Wrong Item,463.51
R0004076,O0007596,C07194,2025-07-25,Late Delivery,615.71
R0004077,O0041188,C04937,2026-01-06,Not as Expected,6.0
R0004078,O0016089,C07189,2026-06-07,Damaged,125.59
R0004079,O0008436,C04681,2025-12-13,Not as Expected,10.31
R0004080,O0032908,C03161,2025-06-11,Changed Mind,55.29
R0004081,O0037361,C07560,2026-02-13,Not as Expected,13.27
R0004082,O0013650,C01356,2025-11-16,Wrong Item,35.53
R0004083,O0039824,C03644,2026-06-25,Wrong Item,14.7
R0004084,O0032755,C01071,2025-09-07,Changed Mind,96.75
R0004085,O0033104,C03550,2025-12-03,Not as Expected,144.15
R0004086,O0044952,C04030,2026-07-20,Late Delivery,162.29
R0004087,O0011471,C05715,2026-07-29,Late Delivery,94.78
R0004088,O0015783,C00273,2026-07-29,Wrong Item,35.15
R0004089,O0008622,C07683,2025-08-08,Wrong Item,15.11
R0004090,O0000707,C05678,2026-01-17,Not as Expected,147.79
R0004091,O0055343,C02579,2025-09-27,Wrong Item,54.84
R0004092,O0039212,C02716,2026-03-02,Wrong Item,137.09
R0004093,O0018443,C01790,2026-04-28,Late Delivery,55.3
R0004094,O0059923,C03825,2025-11-21,Changed Mind,99.71
R0004095,O0004850,C02059,2025-07-10,Wrong Item,127.6
R0004096,O0014291,C02270,2025-12-29,Late Delivery,192.19
R0004097,O0029393,C02285,2026-04-28,Wrong Item,243.34
R0004098,O0051040,C04223,2026-07-29,Damaged,35.02
R0004099,O0020655,C03489,2025-07-24,Late Delivery,189.99
R0004100,O0057375,C04077,2025-06-03,Changed Mind,238.61
R0004101,O0027060,C02665,2025-10-27,Changed Mind,61.38
R0004102,O0034090,C00337,2025-11-01,Late Delivery,191.81
R0004103,O0010914,C04090,2025-07-31,Damaged,27.1
R0004104,O0036278,C01215,2026-02-12,Wrong Item,95.6
R0004105,O0041864,C00706,2026-05-23,Wrong Item,6.94
R0004106,O0031725,C04821,2026-02-28,Late Delivery,3059.41
R0004107,O0017389,C03421,2025-12-13,Wrong Item,33.52
R0004108,O0016783,C01498,2025-05-02,Wrong Item,72.09
R0004109,O0049795,C04703,2026-07-18,Late Delivery,64.18
R0004110,O0010967,C02665,2026-01-12,Wrong Item,186.92
R0004111,O0028193,C06933,2025-12-17,Damaged,76.53
R0004112,O0055491,C06905,2026-06-15,Not as Expected,93.51
R0004113,O0031510,C00142,2026-05-27,Damaged,124.69
R0004114,O0015819,C05567,2025-11-08,Late Delivery,202.49
R0004115,O0035702,C07184,2025-03-01,Not as Expected,54.23
R0004116,O0047763,C03454,2026-01-06,Wrong Item,118.74
R0004117,O0027507,C07188,2025-04-13,Not as Expected,44.49
R0004118,O0050619,C04537,2025-11-08,Late Delivery,133.94
R0004119,O0007838,C06149,2026-02-27,Changed Mind,136.65
R0004120,O0011013,C07754,2025-03-27,Late Delivery,149.46
R0004121,O0032020,C03756,2025-09-10,Not as Expected,61.17
R0004122,O0027345,C05605,2026-06-06,Wrong Item,37.22
R0004123,O0014029,C04699,2025-05-27,Changed Mind,20.56
R0004124,O0021981,C00967,2025-11-16,Not as Expected,84.3
R0004125,O0002325,C02518,2025-03-18,Damaged,11.47
R0004126,O0047774,C03875,2025-04-07,Wrong Item,30.32
R0004127,O0041521,C04188,2025-06-29,Wrong Item,85.56
R0004128,O0047046,C02844,2026-08-26,Changed Mind,101.97
R0004129,O0014982,C02673,2025-12-01,Late Delivery,110.37
R0004130,O0001761,C01658,2026-07-28,Late Delivery,11.43
R0004131,O0035142,C04966,2026-08-11,Wrong Item,18.35
R0004132,O0012304,C05104,2026-08-22,Wrong Item,57.97
R0004133,O0020521,C00058,2025-02-08,Wrong Item,253.9
R0004134,O0047599,C05369,2026-03-14,Wrong Item,76.26
R0004135,O0018796,C07239,2025-12-14,Not as Expected,22.69
R0004136,O0049288,C00649,2026-06-14,Damaged,44.34
R0004137,O0017708,C03989,2026-08-14,Wrong Item,107.82
R0004138,O0058711,C03757,2026-02-19,Changed Mind,42.08
R0004139,O0038675,C06476,2025-04-15,Not as Expected,44.68
R0004140,O0035529,C00783,2026-03-08,Late Delivery,82.96
R0004141,O0030913,C04820,2025-11-10,Late Delivery,13.39
R0004142,O0050391,C00947,2025-07-20,Damaged,59.82
R0004143,O0057714,C01974,2025-10-01,Wrong Item,268.33
R0004144,O0052696,C05645,2025-06-24,Changed Mind,36.39
R0004145,O0006241,C00213,2026-03-28,Late Delivery,456.62
R0004146,O0030926,C05361,2025-11-21,Not as Expected,197.99
R0004147,O0019131,C03430,2025-10-11,Late Delivery,249.21
R0004148,O0052026,C01254,2025-04-18,Late Delivery,82.54
R0004149,O0006160,C02684,2025-06-09,Changed Mind,64.65
R0004150,O0046378,C03336,2026-05-10,Wrong Item,32.61
R0004151,O0012074,C07900,2026-01-05,Late Delivery,20.94
R0004152,O0026819,C00706,2025-07-18,Wrong Item,117.85
R0004153,O0031917,C03141,2025-04-24,Damaged,22.41
R0004154,O0054839,C03021,2025-07-13,Damaged,33.64
R0004155,O0001792,C06330,2025-04-18,Damaged,376.54
R0004156,O0035258,C01650,2025-06-04,Damaged,436.41
R0004157,O0021472,C06878,2026-02-07,Changed Mind,44.23
R0004158,O0032820,C03220,2026-04-30,Not as Expected,25.05
R0004159,O0026396,C07938,2026-09-20,Not as Expected,89.65
R0004160,O0037275,C07095,2026-09-18,Late Delivery,51.31
R0004161,O0046151,C00496,2025-02-19,Wrong Item,48.49
R0004162,O0048993,C03586,2025-12-04,Damaged,128.54
R0004163,O0056865,C07625,2025-07-03,Damaged,140.83
R0004164,O0023840,C03839,2025-08-08,Late Delivery,58.15
R0004165,O0022559,C03734,2026-05-19,Wrong Item,207.2
R0004166,O0036303,C06204,2026-07-10,Changed Mind,882.33
R0004167,O0002187,C00738,2025-07-10,Damaged,94.2
R0004168,O0023442,C04449,2026-06-11,Damaged,187.75
R0004169,O0010190,C05284,2026-09-25,Not as Expected,122.87
R0004170,O0048115,C06494,2025-11-28,Late Delivery,17.39
R0004171,O0032460,C02157,2026-07-10,Damaged,137.46
R0004172,O0001622,C02422,2026-04-04,Wrong Item,24.25
R0004173,O0020614,C02160,2026-06-24,Damaged,219.43
R0004174,O0050005,C01786,2025-07-07,Changed Mind,27.67
R0004175,O0045306,C02782,2026-04-17,Late Delivery,13.93
R0004176,O0045901,C03286,2026-01-11,Damaged,42.52
R0004177,O0003709,C05043,2025-06-21,Late Delivery,10.05
R0004178,O0043396,C04586,2025-12-19,Not as Expected,73.66
R0004179,O0038712,C02485,2026-04-16,Not as Expected,138.0
R0004180,O0026918,C02790,2026-02-03,Wrong Item,78.51
R0004181,O0008647,C04350,2026-04-07,Damaged,18.49
R0004182,O0026352,C07543,2025-12-05,Late Delivery,21.69
R0004183,O0037684,C07161,2025-04-29,Wrong Item,49.47
R0004184,O0052580,C02429,2026-06-10,Wrong Item,144.62
R0004185,O0047665,C03938,2025-06-12,Changed Mind,108.44
R0004186,O0028197,C07531,2025-01-10,Damaged,375.99
R0004187,O0015839,C05059,2026-01-21,Not as Expected,191.49
R0004188,O0025459,C05260,2026-08-28,Wrong Item,8.27
R0004189,O0036666,C00787,2026-06-18,Wrong Item,157.0
R0004190,O0042848,C05421,2026-03-26,Not as Expected,97.48
R0004191,O0030179,C01877,2025-08-20,Not as Expected,179.53
R0004192,O0059270,C05624,2025-09-12,Wrong Item,234.01
R0004193,O0003790,C05901,2026-02-17,Not as Expected,151.2
R0004194,O0038239,C04078,2025-01-29,Damaged,157.18
R0004195,O0017874,C06463,2026-06-13,Damaged,82.87
R0004196,O0038626,C03586,2026-01-21,Wrong Item,25.39
R0004197,O0054131,C02030,2025-03-08,Changed Mind,14.74
R0004198,O0022340,C02376,2026-05-08,Not as Expected,182.39
R0004199,O0045472,C07453,2026-09-07,Not as Expected,134.13
