order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_amount
OI00063281,O0036170,P01857,1,39.35,0.2,31.48
OI00063282,O0036171,P01922,1,67.09,0.0,67.09
OI00063283,O0036172,P01914,1,73.92,0.0,73.92
OI00063284,O0036173,P00814,1,67.74,0.0,67.74
OI00063285,O0036174,P00364,2,6.75,0.0,13.5
OI00063286,O0036175,P01124,3,3.83,0.2,9.19
OI00063287,O0036175,P01991,1,105.34,0.1,94.81
OI00063288,O0036175,P00015,1,86.88,0.0,86.88
OI00063289,O0036176,P01839,1,30.65,0.05,29.12
OI00063290,O0036177,P00173,1,59.82,0.15,50.85
OI00063291,O0036178,P01571,2,19.66,0.1,35.39
OI00063292,O0036179,P00583,1,83.6,0.0,83.6
OI00063293,O0036179,P00037,2,39.67,0.2,63.47
OI00063294,O0036180,P00959,2,71.34,0.1,128.41
OI00063295,O0036180,P00279,1,38.0,0.05,36.1
OI00063296,O0036180,P00052,1,57.91,0.15,49.22
OI00063297,O0036181,P00071,1,8.32,0.0,8.32
OI00063298,O0036182,P00144,4,4.63,0.1,16.67
OI00063299,O0036182,P01294,3,103.92,0.15,265.0
OI00063300,O0036183,P00195,1,33.67,0.2,26.94
OI00063301,O0036184,P01924,1,7.58,0.1,6.82
OI00063302,O0036185,P01116,2,93.17,0.0,186.34
OI00063303,O0036185,P01977,1,54.42,0.0,54.42
OI00063304,O0036186,P01619,1,16.38,0.0,16.38
OI00063305,O0036187,P01452,1,15.17,0.2,12.14
OI00063306,O0036188,P00082,2,24.35,0.05,46.26
OI00063307,O0036188,P01372,3,19.49,0.05,55.55
OI00063308,O0036188,P00311,1,170.89,0.0,170.89
OI00063309,O0036189,P00690,4,6.04,0.0,24.16
OI00063310,O0036189,P00907,1,56.59,0.15,48.1
OI00063311,O0036189,P00851,1,108.81,0.0,108.81
OI00063312,O0036190,P00515,2,164.43,0.1,295.97
OI00063313,O0036190,P01233,2,91.5,0.0,183.0
OI00063314,O0036190,P00568,1,65.4,0.1,58.86
OI00063315,O0036191,P01578,2,96.55,0.1,173.79
OI00063316,O0036191,P01865,2,23.55,0.1,42.39
OI00063317,O0036192,P01163,1,10.17,0.2,8.14
OI00063318,O0036192,P01886,2,176.45,0.0,352.9
OI00063319,O0036193,P01109,1,311.88,0.0,311.88
OI00063320,O0036194,P01293,2,31.76,0.0,63.52
OI00063321,O0036195,P01285,3,13.08,0.0,39.24
OI00063322,O0036196,P01275,2,13.82,0.1,24.88
OI00063323,O0036196,P01221,1,10.36,0.1,9.32
OI00063324,O0036197,P00186,2,41.67,0.0,83.34
OI00063325,O0036198,P00558,1,25.55,0.0,25.55
OI00063326,O0036199,P01839,1,30.65,0.0,30.65
OI00063327,O0036200,P01472,1,115.17,0.1,103.65
OI00063328,O0036200,P01224,5,10.45,0.15,44.41
OI00063329,O0036201,P00576,1,51.29,0.0,51.29
OI00063330,O0036202,P00207,2,39.32,0.05,74.71
OI00063331,O0036202,P01067,1,61.37,0.0,61.37
OI00063332,O0036202,P01967,1,157.32,0.0,157.32
OI00063333,O0036203,P00134,3,75.96,0.15,193.7
OI00063334,O0036204,P01020,1,38.18,0.0,38.18
OI00063335,O0036204,P00695,4,60.28,0.0,241.12
OI00063336,O0036205,P00842,2,84.9,0.05,161.31
OI00063337,O0036205,P00443,3,147.64,0.05,420.77
OI00063338,O0036206,P00075,1,16.51,0.05,15.68
OI00063339,O0036207,P01993,1,26.25,0.0,26.25
OI00063340,O0036208,P00471,1,96.53,0.05,91.7
OI00063341,O0036209,P00464,2,17.76,0.0,35.52
OI00063342,O0036210,P00269,2,174.53,0.05,331.61
OI00063343,O0036210,P01525,5,59.75,0.0,298.75
OI00063344,O0036211,P01832,1,30.58,0.1,27.52
OI00063345,O0036211,P01915,1,11.59,0.0,11.59
OI00063346,O0036212,P01021,1,21.44,0.0,21.44
OI00063347,O0036212,P00427,1,77.67,0.0,77.67
OI00063348,O0036213,P00792,1,87.17,0.0,87.17
OI00063349,O0036213,P01445,2,11.22,0.0,22.44
OI00063350,O0036214,P01236,1,46.34,0.0,46.34
OI00063351,O0036214,P00947,2,11.76,0.05,22.34
OI00063352,O0036214,P00394,2,128.04,0.0,256.08
OI00063353,O0036215,P01693,1,36.33,0.0,36.33
OI00063354,O0036215,P01215,1,22.12,0.1,19.91
OI00063355,O0036216,P01773,1,10.37,0.1,9.33
OI00063356,O0036216,P00121,2,8.37,0.05,15.9
OI00063357,O0036216,P00892,2,22.13,0.05,42.05
OI00063358,O0036217,P00420,2,13.72,0.0,27.44
OI00063359,O0036217,P01803,1,134.25,0.1,120.82
OI00063360,O0036217,P00595,1,18.41,0.0,18.41
OI00063361,O0036218,P00688,1,33.98,0.0,33.98
OI00063362,O0036219,P00840,4,17.37,0.05,66.01
OI00063363,O0036220,P00391,1,38.92,0.0,38.92
OI00063364,O0036220,P00942,3,19.47,0.0,58.41
OI00063365,O0036220,P01500,2,14.21,0.05,27.0
OI00063366,O0036221,P01388,4,21.7,0.0,86.8
OI00063367,O0036222,P00180,2,195.61,0.15,332.54
OI00063368,O0036222,P00430,5,29.59,0.0,147.95
OI00063369,O0036222,P01470,1,25.24,0.0,25.24
OI00063370,O0036223,P00964,1,83.97,0.0,83.97
OI00063371,O0036223,P01214,2,117.73,0.0,235.46
OI00063372,O0036224,P00416,4,3.87,0.0,15.48
OI00063373,O0036224,P00808,1,8.27,0.0,8.27
OI00063374,O0036224,P01387,2,7.73,0.1,13.91
OI00063375,O0036225,P00378,2,102.53,0.1,184.55
OI00063376,O0036225,P01674,2,42.22,0.0,84.44
OI00063377,O0036225,P00096,1,33.41,0.0,33.41
OI00063378,O0036226,P01690,2,26.42,0.0,52.84
OI00063379,O0036226,P00711,1,25.36,0.0,25.36
OI00063380,O0036227,P00279,1,38.0,0.0,38.0
OI00063381,O0036228,P01152,1,15.22,0.0,15.22
OI00063382,O0036228,P01705,3,281.1,0.05,801.14
OI00063383,O0036229,P00486,1,9.23,0.05,8.77
OI00063384,O0036230,P00411,1,21.07,0.0,21.07
OI00063385,O0036231,P00674,1,44.09,0.05,41.89
OI00063386,O0036232,P01435,2,34.08,0.0,68.16
OI00063387,O0036232,P01090,1,10.03,0.1,9.03
OI00063388,O0036233,P01049,1,12.53,0.05,11.9
OI00063389,O0036234,P00649,3,17.24,0.0,51.72
OI00063390,O0036235,P00756,1,40.88,0.0,40.88
OI00063391,O0036236,P00300,1,82.43,0.1,74.19
OI00063392,O0036236,P00916,2,60.43,0.15,102.73
OI00063393,O0036237,P01281,3,44.32,0.1,119.66
OI00063394,O0036237,P01331,1,29.2,0.05,27.74
OI00063395,O0036238,P00742,4,90.94,0.0,363.76
OI00063396,O0036239,P01909,2,87.97,0.0,175.94
OI00063397,O0036240,P00492,3,57.49,0.05,163.85
OI00063398,O0036240,P01261,1,19.41,0.0,19.41
OI00063399,O0036241,P01035,2,41.15,0.0,82.3
OI00063400,O0036241,P01535,3,30.56,0.0,91.68
OI00063401,O0036242,P01310,3,22.1,0.0,66.3
OI00063402,O0036242,P00521,4,55.68,0.0,222.72
OI00063403,O0036243,P00518,1,31.2,0.0,31.2
OI00063404,O0036243,P00520,2,28.96,0.05,55.02
OI00063405,O0036244,P01016,1,18.3,0.0,18.3
OI00063406,O0036245,P01313,1,64.0,0.0,64.0
OI00063407,O0036246,P00623,3,61.01,0.0,183.03
OI00063408,O0036247,P00973,1,46.43,0.0,46.43
OI00063409,O0036248,P01070,4,19.97,0.0,79.88
OI00063410,O0036248,P01742,3,22.04,0.0,66.12
OI00063411,O0036248,P00435,1,36.16,0.1,32.54
OI00063412,O0036249,P01537,2,28.34,0.0,56.68
OI00063413,O0036250,P00074,3,9.14,0.05,26.05
OI00063414,O0036251,P01948,4,21.26,0.1,76.54
OI00063415,O0036251,P01019,2,13.93,0.1,25.07
OI00063416,O0036252,P00137,1,72.57,0.05,68.94
OI00063417,O0036253,P00907,2,56.59,0.1,101.86
OI00063418,O0036253,P00390,1,18.54,0.05,17.61
OI00063419,O0036254,P01328,2,62.78,0.0,125.56
OI00063420,O0036254,P00745,1,37.81,0.0,37.81
OI00063421,O0036255,P01725,2,18.3,0.0,36.6
OI00063422,O0036255,P00371,1,88.81,0.0,88.81
OI00063423,O0036256,P01732,4,13.92,0.0,55.68
OI00063424,O0036256,P01546,1,45.84,0.05,43.55
OI00063425,O0036256,P00610,2,89.81,0.05,170.64
OI00063426,O0036256,P00710,1,45.24,0.05,42.98
OI00063427,O0036257,P00201,4,14.32,0.0,57.28
OI00063428,O0036257,P00921,2,54.72,0.0,109.44
OI00063429,O0036257,P01059,3,108.18,0.0,324.54
OI00063430,O0036258,P01823,4,25.79,0.1,92.84
OI00063431,O0036259,P01553,4,23.27,0.0,93.08
OI00063432,O0036260,P00304,1,14.33,0.0,14.33
OI00063433,O0036261,P01522,1,12.01,0.0,12.01
OI00063434,O0036262,P00604,2,57.33,0.1,103.19
OI00063435,O0036262,P00396,4,55.51,0.0,222.04
OI00063436,O0036263,P00487,1,30.57,0.05,29.04
OI00063437,O0036263,P01236,4,46.34,0.2,148.29
OI00063438,O0036264,P00397,1,39.19,0.2,31.35
OI00063439,O0036265,P00133,1,27.89,0.0,27.89
OI00063440,O0036265,P01088,1,48.42,0.15,41.16
OI00063441,O0036266,P00062,1,10.43,0.0,10.43
OI00063442,O0036267,P00346,1,37.56,0.0,37.56
OI00063443,O0036267,P01546,2,45.84,0.0,91.68
OI00063444,O0036268,P00323,4,3.7,0.0,14.8
OI00063445,O0036269,P01346,3,51.42,0.0,154.26
OI00063446,O0036269,P01342,1,41.04,0.15,34.88
OI00063447,O0036270,P01083,1,31.91,0.15,27.12
OI00063448,O0036271,P01001,1,94.99,0.05,90.24
OI00063449,O0036272,P01061,2,31.11,0.15,52.89
OI00063450,O0036272,P00733,2,32.15,0.05,61.08
OI00063451,O0036273,P01301,3,97.74,0.1,263.9
OI00063452,O0036274,P00701,2,32.52,0.0,65.04
OI00063453,O0036275,P01218,2,19.28,0.2,30.85
OI00063454,O0036275,P00921,1,54.72,0.05,51.98
OI00063455,O0036275,P01723,1,190.73,0.0,190.73
OI00063456,O0036276,P00673,2,22.73,0.05,43.19
OI00063457,O0036277,P00961,1,37.08,0.05,35.23
OI00063458,O0036277,P00482,1,246.8,0.0,246.8
OI00063459,O0036277,P01048,3,47.56,0.0,142.68
OI00063460,O0036277,P01523,1,25.59,0.0,25.59
OI00063461,O0036278,P00097,3,65.76,0.05,187.42
OI00063462,O0036279,P01825,1,192.83,0.0,192.83
OI00063463,O0036279,P01198,1,18.92,0.0,18.92
OI00063464,O0036280,P01273,1,181.62,0.0,181.62
OI00063465,O0036281,P01649,1,7.35,0.15,6.25
OI00063466,O0036281,P01290,1,11.35,0.15,9.65
OI00063467,O0036281,P00116,1,88.64,0.05,84.21
OI00063468,O0036282,P01970,4,30.88,0.05,117.34
OI00063469,O0036283,P00526,1,32.04,0.05,30.44
OI00063470,O0036284,P01362,1,275.68,0.0,275.68
OI00063471,O0036284,P01314,3,54.37,0.0,163.11
OI00063472,O0036285,P00949,4,33.18,0.1,119.45
OI00063473,O0036286,P00144,1,4.63,0.0,4.63
OI00063474,O0036287,P01662,1,20.23,0.1,18.21
OI00063475,O0036287,P00608,1,14.8,0.05,14.06
OI00063476,O0036288,P00595,2,18.41,0.1,33.14
OI00063477,O0036289,P00564,1,48.42,0.05,46.0
OI00063478,O0036290,P00228,1,21.4,0.1,19.26
OI00063479,O0036291,P01435,2,34.08,0.1,61.34
OI00063480,O0036292,P00673,3,22.73,0.05,64.78
OI00063481,O0036292,P00428,2,71.35,0.15,121.29
OI00063482,O0036293,P00070,4,25.97,0.05,98.69
OI00063483,O0036294,P00128,1,26.76,0.0,26.76
OI00063484,O0036294,P01174,1,45.07,0.2,36.06
OI00063485,O0036294,P00230,2,63.45,0.05,120.56
OI00063486,O0036294,P00616,1,85.9,0.0,85.9
OI00063487,O0036295,P01226,1,35.91,0.1,32.32
OI00063488,O0036296,P00595,3,18.41,0.0,55.23
OI00063489,O0036297,P00967,3,49.26,0.0,147.78
OI00063490,O0036298,P01269,1,74.4,0.0,74.4
OI00063491,O0036298,P01492,2,34.59,0.2,55.34
OI00063492,O0036299,P00865,1,60.87,0.2,48.7
OI00063493,O0036300,P00684,2,69.08,0.1,124.34
OI00063494,O0036300,P01188,1,49.59,0.0,49.59
OI00063495,O0036301,P00565,1,46.64,0.0,46.64
OI00063496,O0036301,P00494,1,51.68,0.0,51.68
OI00063497,O0036302,P01947,1,28.95,0.0,28.95
OI00063498,O0036302,P01259,1,28.08,0.15,23.87
OI00063499,O0036302,P00581,1,7.12,0.0,7.12
OI00063500,O0036303,P01662,1,20.23,0.0,20.23
OI00063501,O0036304,P00646,1,14.03,0.0,14.03
OI00063502,O0036305,P01172,2,132.37,0.0,264.74
OI00063503,O0036305,P00978,2,11.32,0.1,20.38
OI00063504,O0036306,P01046,2,96.39,0.0,192.78
OI00063505,O0036307,P00411,2,21.07,0.0,42.14
OI00063506,O0036308,P01995,2,3.0,0.0,6.0
OI00063507,O0036308,P01724,1,19.58,0.0,19.58
OI00063508,O0036308,P00114,2,77.79,0.0,155.58
OI00063509,O0036309,P00348,2,40.67,0.0,81.34
OI00063510,O0036309,P01247,1,39.3,0.15,33.4
OI00063511,O0036309,P01103,4,45.26,0.0,181.04
OI00063512,O0036309,P01478,2,17.59,0.05,33.42
OI00063513,O0036310,P01295,2,54.54,0.05,103.63
OI00063514,O0036310,P01971,1,35.84,0.0,35.84
OI00063515,O0036310,P00922,5,7.79,0.0,38.95
OI00063516,O0036311,P01915,4,11.59,0.0,46.36
OI00063517,O0036312,P00691,4,20.22,0.0,80.88
OI00063518,O0036312,P01997,1,58.96,0.0,58.96
OI00063519,O0036313,P00150,4,38.42,0.2,122.94
OI00063520,O0036314,P00730,2,27.37,0.05,52.0
OI00063521,O0036315,P01175,1,32.08,0.0,32.08
OI00063522,O0036315,P00627,1,20.15,0.0,20.15
OI00063523,O0036316,P01927,2,147.47,0.0,294.94
OI00063524,O0036316,P00663,2,44.99,0.0,89.98
OI00063525,O0036317,P00272,1,31.67,0.0,31.67
OI00063526,O0036317,P01333,1,145.46,0.0,145.46
OI00063527,O0036317,P01033,1,17.48,0.0,17.48
OI00063528,O0036318,P00650,1,21.91,0.0,21.91
OI00063529,O0036318,P01591,2,18.47,0.0,36.94
OI00063530,O0036319,P01371,1,95.72,0.0,95.72
OI00063531,O0036319,P00725,4,80.93,0.2,258.98
OI00063532,O0036320,P00078,1,25.86,0.05,24.57
OI00063533,O0036321,P01126,1,66.67,0.1,60.0
OI00063534,O0036322,P01311,2,27.07,0.0,54.14
OI00063535,O0036323,P00025,1,15.54,0.05,14.76
OI00063536,O0036324,P01033,1,17.48,0.0,17.48
OI00063537,O0036325,P00760,1,19.07,0.15,16.21
OI00063538,O0036326,P00539,1,113.42,0.0,113.42
OI00063539,O0036326,P00014,2,56.55,0.2,90.48
OI00063540,O0036327,P01088,2,48.42,0.0,96.84
OI00063541,O0036327,P00612,4,20.04,0.0,80.16
OI00063542,O0036328,P00845,4,12.9,0.05,49.02
OI00063543,O0036328,P01078,1,16.55,0.0,16.55
OI00063544,O0036329,P01270,3,143.06,0.0,429.18
OI00063545,O0036330,P00968,1,11.54,0.0,11.54
OI00063546,O0036331,P00879,2,42.9,0.1,77.22
OI00063547,O0036332,P00913,1,7.35,0.2,5.88
OI00063548,O0036333,P01304,2,41.9,0.1,75.42
OI00063549,O0036334,P01628,2,23.79,0.0,47.58
OI00063550,O0036334,P01042,1,306.63,0.0,306.63
OI00063551,O0036335,P00736,2,11.06,0.0,22.12
OI00063552,O0036336,P00532,3,68.91,0.1,186.06
OI00063553,O0036337,P01862,1,30.25,0.05,28.74
OI00063554,O0036337,P00783,1,39.88,0.0,39.88
OI00063555,O0036338,P01725,1,18.3,0.1,16.47
OI00063556,O0036338,P01542,2,9.5,0.0,19.0
OI00063557,O0036339,P01754,2,3.0,0.0,6.0
OI00063558,O0036340,P00577,3,13.26,0.0,39.78
OI00063559,O0036341,P01652,2,5.91,0.05,11.23
OI00063560,O0036341,P01967,1,157.32,0.0,157.32
OI00063561,O0036341,P01109,1,311.88,0.1,280.69
OI00063562,O0036342,P01109,1,311.88,0.0,311.88
OI00063563,O0036342,P00911,1,75.37,0.05,71.6
OI00063564,O0036342,P01955,2,14.13,0.0,28.26
OI00063565,O0036343,P01296,2,58.78,0.0,117.56
OI00063566,O0036344,P00045,1,51.61,0.0,51.61
OI00063567,O0036344,P00786,1,12.33,0.0,12.33
OI00063568,O0036345,P00374,2,28.85,0.0,57.7
OI00063569,O0036346,P00836,1,53.41,0.0,53.41
OI00063570,O0036347,P00716,1,23.71,0.15,20.15
OI00063571,O0036347,P00646,1,14.03,0.15,11.93
OI00063572,O0036347,P01201,2,84.91,0.0,169.82
OI00063573,O0036348,P00252,3,15.22,0.1,41.09
OI00063574,O0036349,P01887,1,34.09,0.15,28.98
OI00063575,O0036350,P00932,1,107.55,0.1,96.8
OI00063576,O0036351,P01429,1,20.96,0.1,18.86
OI00063577,O0036351,P00364,1,6.75,0.0,6.75
OI00063578,O0036352,P00084,1,10.46,0.15,8.89
OI00063579,O0036353,P01905,1,46.38,0.1,41.74
OI00063580,O0036354,P01730,1,54.02,0.05,51.32
OI00063581,O0036354,P01099,1,13.97,0.1,12.57
OI00063582,O0036355,P01738,5,47.94,0.0,239.7
OI00063583,O0036356,P01449,1,80.76,0.0,80.76
OI00063584,O0036357,P00144,2,4.63,0.0,9.26
OI00063585,O0036357,P00455,2,8.01,0.05,15.22
OI00063586,O0036358,P00342,2,24.0,0.1,43.2
OI00063587,O0036359,P00824,1,82.5,0.0,82.5
OI00063588,O0036359,P00246,4,6.38,0.1,22.97
OI00063589,O0036359,P01551,1,59.46,0.0,59.46
OI00063590,O0036359,P00832,1,15.5,0.1,13.95
OI00063591,O0036360,P00096,1,33.41,0.1,30.07
OI00063592,O0036360,P01437,1,47.0,0.15,39.95
OI00063593,O0036361,P00364,1,6.75,0.0,6.75
OI00063594,O0036362,P00526,1,32.04,0.2,25.63
OI00063595,O0036362,P00468,3,56.09,0.0,168.27
OI00063596,O0036363,P01115,1,526.12,0.1,473.51
OI00063597,O0036363,P01676,5,32.56,0.0,162.8
OI00063598,O0036364,P01075,2,118.01,0.1,212.42
OI00063599,O0036365,P01168,3,23.21,0.0,69.63
OI00063600,O0036365,P00483,1,76.15,0.0,76.15
OI00063601,O0036366,P01641,1,21.12,0.05,20.06
OI00063602,O0036367,P00994,3,330.39,0.0,991.17
OI00063603,O0036367,P00395,2,147.64,0.0,295.28
OI00063604,O0036368,P01445,3,11.22,0.0,33.66
OI00063605,O0036369,P00123,2,61.52,0.0,123.04
OI00063606,O0036369,P01799,1,78.12,0.0,78.12
OI00063607,O0036370,P01025,2,19.51,0.15,33.17
OI00063608,O0036370,P00937,1,37.66,0.0,37.66
OI00063609,O0036371,P01159,1,13.86,0.1,12.47
OI00063610,O0036371,P00704,2,33.57,0.2,53.71
OI00063611,O0036372,P01586,4,12.4,0.05,47.12
OI00063612,O0036372,P01386,4,132.71,0.05,504.3
OI00063613,O0036372,P01999,1,30.3,0.15,25.76
OI00063614,O0036373,P01273,2,181.62,0.0,363.24
OI00063615,O0036374,P00550,1,33.69,0.0,33.69
OI00063616,O0036374,P01093,2,152.43,0.0,304.86
OI00063617,O0036375,P01197,2,39.47,0.0,78.94
OI00063618,O0036376,P01602,1,38.96,0.0,38.96
OI00063619,O0036377,P00308,3,9.83,0.0,29.49
OI00063620,O0036378,P00874,1,6.59,0.2,5.27
OI00063621,O0036379,P00811,3,68.4,0.1,184.68
OI00063622,O0036379,P01061,1,31.11,0.0,31.11
OI00063623,O0036379,P00406,2,65.09,0.0,130.18
OI00063624,O0036380,P00288,1,97.8,0.0,97.8
OI00063625,O0036380,P01779,4,14.92,0.1,53.71
OI00063626,O0036381,P00739,4,13.13,0.05,49.89
OI00063627,O0036382,P00051,1,12.65,0.0,12.65
OI00063628,O0036382,P00168,1,70.51,0.05,66.98
OI00063629,O0036382,P01232,1,37.24,0.1,33.52
OI00063630,O0036383,P00705,3,25.41,0.0,76.23
OI00063631,O0036384,P01392,1,164.93,0.0,164.93
OI00063632,O0036384,P01047,3,61.82,0.0,185.46
OI00063633,O0036385,P00067,2,102.07,0.05,193.93
OI00063634,O0036385,P01932,2,8.12,0.0,16.24
OI00063635,O0036386,P00052,5,57.91,0.0,289.55
OI00063636,O0036387,P00748,2,21.49,0.05,40.83
OI00063637,O0036388,P00069,1,48.58,0.05,46.15
OI00063638,O0036388,P00107,1,10.41,0.0,10.41
OI00063639,O0036389,P00018,1,31.21,0.0,31.21
OI00063640,O0036389,P01686,1,66.66,0.0,66.66
OI00063641,O0036390,P01727,1,10.64,0.0,10.64
OI00063642,O0036390,P00898,2,69.97,0.0,139.94
OI00063643,O0036391,P00689,2,76.36,0.05,145.08
OI00063644,O0036391,P00532,3,68.91,0.0,206.73
OI00063645,O0036392,P01821,4,119.17,0.0,476.68
OI00063646,O0036393,P00562,1,33.9,0.0,33.9
OI00063647,O0036394,P00831,1,17.55,0.0,17.55
OI00063648,O0036394,P01291,1,45.98,0.0,45.98
OI00063649,O0036395,P00935,2,98.78,0.15,167.93
OI00063650,O0036396,P01496,3,40.36,0.05,115.03
OI00063651,O0036397,P00190,1,9.94,0.0,9.94
OI00063652,O0036398,P01472,3,115.17,0.0,345.51
OI00063653,O0036398,P01228,1,104.43,0.0,104.43
OI00063654,O0036399,P01338,3,4.97,0.0,14.91
OI00063655,O0036399,P00773,4,42.26,0.0,169.04
OI00063656,O0036400,P01094,3,4.58,0.05,13.05
OI00063657,O0036401,P01315,3,39.68,0.15,101.18
OI00063658,O0036401,P01944,1,20.21,0.2,16.17
OI00063659,O0036402,P00477,1,8.91,0.15,7.57
OI00063660,O0036402,P00058,1,50.64,0.0,50.64
OI00063661,O0036402,P00340,1,37.97,0.05,36.07
OI00063662,O0036402,P01356,2,29.95,0.1,53.91
OI00063663,O0036403,P01292,2,20.35,0.0,40.7
OI00063664,O0036403,P01749,4,25.07,0.1,90.25
OI00063665,O0036404,P00413,5,59.18,0.15,251.52
OI00063666,O0036405,P01543,1,23.42,0.05,22.25
OI00063667,O0036405,P01117,1,19.95,0.0,19.95
OI00063668,O0036405,P00512,4,61.42,0.0,245.68
OI00063669,O0036406,P00130,3,25.44,0.0,76.32
OI00063670,O0036406,P00014,2,56.55,0.0,113.1
OI00063671,O0036406,P00166,1,54.12,0.0,54.12
OI00063672,O0036406,P00422,4,17.59,0.0,70.36
OI00063673,O0036407,P00621,1,18.64,0.1,16.78
OI00063674,O0036408,P00670,3,7.2,0.1,19.44
OI00063675,O0036408,P01473,1,39.34,0.0,39.34
OI00063676,O0036409,P01076,1,20.96,0.2,16.77
OI00063677,O0036410,P00341,2,7.83,0.0,15.66
OI00063678,O0036410,P01163,1,10.17,0.0,10.17
OI00063679,O0036411,P00181,3,249.67,0.05,711.56
OI00063680,O0036412,P00638,2,29.37,0.05,55.8
OI00063681,O0036412,P00824,3,82.5,0.15,210.38
OI00063682,O0036413,P00354,3,5.74,0.15,14.64
OI00063683,O0036414,P00353,1,38.24,0.0,38.24
OI00063684,O0036415,P00670,3,7.2,0.1,19.44
OI00063685,O0036415,P00023,4,64.66,0.05,245.71
OI00063686,O0036416,P01094,2,4.58,0.0,9.16
OI00063687,O0036416,P01794,1,119.2,0.0,119.2
OI00063688,O0036417,P00071,1,8.32,0.0,8.32
OI00063689,O0036418,P01749,1,25.07,0.0,25.07
OI00063690,O0036418,P01903,2,27.99,0.0,55.98
OI00063691,O0036418,P00757,1,40.37,0.05,38.35
OI00063692,O0036419,P00751,1,39.48,0.0,39.48
OI00063693,O0036419,P00592,1,17.19,0.0,17.19
OI00063694,O0036420,P01211,1,8.11,0.0,8.11
OI00063695,O0036420,P00470,3,5.95,0.0,17.85
OI00063696,O0036420,P00064,3,20.6,0.0,61.8
OI00063697,O0036421,P00774,1,127.77,0.0,127.77
OI00063698,O0036422,P01658,1,38.02,0.0,38.02
OI00063699,O0036423,P00487,1,30.57,0.2,24.46
OI00063700,O0036424,P01921,2,25.23,0.0,50.46
OI00063701,O0036424,P00542,1,3.0,0.0,3.0
OI00063702,O0036425,P01701,4,69.01,0.0,276.04
OI00063703,O0036426,P00943,1,21.73,0.0,21.73
OI00063704,O0036426,P00148,1,8.14,0.0,8.14
OI00063705,O0036426,P01181,2,62.8,0.05,119.32
OI00063706,O0036427,P00132,2,10.92,0.05,20.75
OI00063707,O0036428,P01769,4,25.84,0.0,103.36
OI00063708,O0036428,P00321,1,71.71,0.1,64.54
OI00063709,O0036428,P00745,2,37.81,0.05,71.84
OI00063710,O0036428,P00945,1,42.04,0.15,35.73
OI00063711,O0036429,P00663,1,44.99,0.0,44.99
OI00063712,O0036430,P01616,2,55.36,0.1,99.65
OI00063713,O0036430,P00659,2,29.33,0.0,58.66
OI00063714,O0036431,P00762,1,10.67,0.1,9.6
OI00063715,O0036431,P00746,1,5.03,0.05,4.78
OI00063716,O0036432,P00193,2,20.73,0.1,37.31
OI00063717,O0036432,P00544,3,22.3,0.0,66.9
OI00063718,O0036433,P00384,3,19.59,0.2,47.02
OI00063719,O0036433,P00851,3,108.81,0.0,326.43
OI00063720,O0036434,P01454,1,38.39,0.05,36.47
OI00063721,O0036434,P00222,2,7.41,0.0,14.82
OI00063722,O0036434,P00387,2,21.09,0.05,40.07
OI00063723,O0036435,P00490,1,41.83,0.2,33.46
OI00063724,O0036436,P01975,3,30.73,0.0,92.19
OI00063725,O0036437,P00912,1,38.5,0.2,30.8
OI00063726,O0036437,P00599,2,43.79,0.0,87.58
OI00063727,O0036437,P01983,2,31.93,0.05,60.67
OI00063728,O0036437,P01275,3,13.82,0.05,39.39
OI00063729,O0036438,P01983,3,31.93,0.0,95.79
OI00063730,O0036438,P01114,1,64.4,0.0,64.4
OI00063731,O0036439,P00300,1,82.43,0.0,82.43
OI00063732,O0036439,P00549,1,36.96,0.05,35.11
OI00063733,O0036439,P01362,1,275.68,0.0,275.68
OI00063734,O0036440,P01146,4,102.13,0.0,408.52
OI00063735,O0036441,P01046,2,96.39,0.15,163.86
OI00063736,O0036441,P01734,5,16.18,0.1,72.81
OI00063737,O0036441,P00069,1,48.58,0.0,48.58
OI00063738,O0036442,P00869,1,26.35,0.15,22.4
OI00063739,O0036442,P01153,1,251.24,0.05,238.68
OI00063740,O0036443,P01711,4,6.88,0.05,26.14
OI00063741,O0036444,P01362,2,275.68,0.1,496.22
OI00063742,O0036445,P01396,2,26.11,0.2,41.78
OI00063743,O0036446,P00649,1,17.24,0.1,15.52
OI00063744,O0036447,P01923,1,79.7,0.15,67.74
OI00063745,O0036447,P00493,3,45.02,0.0,135.06
OI00063746,O0036448,P01199,1,27.51,0.0,27.51
OI00063747,O0036449,P00407,1,25.58,0.0,25.58
OI00063748,O0036449,P00735,1,47.93,0.0,47.93
OI00063749,O0036450,P01573,1,24.98,0.0,24.98
OI00063750,O0036450,P01603,1,30.98,0.0,30.98
OI00063751,O0036450,P00478,2,16.27,0.0,32.54
OI00063752,O0036450,P00968,2,11.54,0.0,23.08
OI00063753,O0036451,P00632,3,9.66,0.0,28.98
OI00063754,O0036451,P01871,1,40.14,0.0,40.14
OI00063755,O0036452,P01755,1,20.27,0.0,20.27
OI00063756,O0036453,P00315,2,92.3,0.0,184.6
OI00063757,O0036454,P01437,1,47.0,0.0,47.0
OI00063758,O0036454,P01045,3,42.01,0.0,126.03
OI00063759,O0036455,P00902,5,18.01,0.0,90.05
OI00063760,O0036456,P01472,1,115.17,0.05,109.41
OI00063761,O0036457,P01373,1,8.0,0.1,7.2
